source_evidence_id,target_drug_concept_id,evidence_level,significance,evidence_direction
7630,ncit:C155322,C,Sensitivity/Response,Supports
7630,ncit:C69145,C,Sensitivity/Response,Supports
7634,ncit:C155322,B,Sensitivity/Response,Supports
7634,ncit:C69145,B,Sensitivity/Response,Supports
7635,ncit:C69145,C,Sensitivity/Response,Does Not Support
7635,ncit:C155322,C,Sensitivity/Response,Does Not Support
7636,ncit:C123826,B,Sensitivity/Response,Supports
7638,fda:TRASTUZUMAB,C,Sensitivity/Response,Supports
7642,rxcui:1148495,B,Sensitivity/Response,Supports
7643,rxcui:1148495,C,Sensitivity/Response,Supports
7647,fda:TRASTUZUMABDERUXTECAN,B,Sensitivity/Response,Supports
7655,fda:DASATINIB,D,Resistance,Supports
7655,rxcui:282388,D,Resistance,Supports
7677,fda:TRAMETINIB,C,Resistance,Supports
7677,rxcui:1424911,C,Resistance,Supports
7724,rxcui:1597582,C,Sensitivity/Response,Supports
7724,rxcui:37776,C,Sensitivity/Response,Supports
7728,rxcui:2105806,A,Sensitivity/Response,Supports
7730,fda:TRAMETINIB,C,Sensitivity/Response,Supports
7763,fda:TRAMETINIB,C,Sensitivity/Response,Supports
7766,rxcui:1242999,D,Sensitivity/Response,Supports
7767,rxcui:1242999,D,Sensitivity/Response,Supports
7768,rxcui:1242999,D,Sensitivity/Response,Supports
7769,rxcui:1242999,D,Resistance,Does Not Support
7770,rxcui:1242999,D,Resistance,Does Not Support
7771,rxcui:1242999,D,Resistance,Does Not Support
7772,rxcui:1242999,D,Sensitivity/Response,Supports
7773,rxcui:1242999,D,Resistance,Does Not Support
7774,rxcui:1242999,D,Resistance,Supports
7775,rxcui:1242999,D,Resistance,Supports
7776,rxcui:1242999,D,Resistance,Supports
7777,rxcui:1242999,D,Resistance,Does Not Support
7777,rxcui:1364347,D,Resistance,Does Not Support
7778,rxcui:662281,D,Resistance,Supports
7778,fda:DASATINIB,D,Resistance,Supports
7778,rxcui:282388,D,Resistance,Supports
7779,rxcui:1364347,D,Resistance,Does Not Support
7780,fda:DASATINIB,D,Resistance,Supports
7780,rxcui:662281,D,Resistance,Supports
7780,rxcui:282388,D,Resistance,Supports
7781,fda:DASATINIB,D,Sensitivity/Response,Supports
7781,rxcui:1364347,D,Sensitivity/Response,Supports
7783,rxcui:282388,C,Sensitivity/Response,Supports
7787,rxcui:4492,C,Sensitivity/Response,Supports
7793,rxcui:1148495,C,Sensitivity/Response,Supports
7796,rxcui:1148495,C,Sensitivity/Response,Supports
7797,rxcui:2362259,D,Sensitivity/Response,Supports
7798,rxcui:3264,D,Sensitivity/Response,Supports
7798,rxcui:1873916,D,Sensitivity/Response,Supports
7800,rxcui:1601374,D,Sensitivity/Response,Supports
7801,rxcui:1873916,D,Sensitivity/Response,Supports
7801,rxcui:3264,D,Sensitivity/Response,Supports
7807,rxcui:1430438,D,Sensitivity/Response,Supports
7811,chembl:CHEMBL1201733,C,Sensitivity/Response,Supports
7812,chembl:CHEMBL1200751,C,Resistance,Supports
7812,rxcui:10485,C,Resistance,Supports
7813,chembl:CHEMBL1200751,D,Resistance,Supports
7813,rxcui:10485,D,Resistance,Supports
7814,chembl:CHEMBL1200751,D,Resistance,Supports
7814,rxcui:10485,D,Resistance,Supports
7815,rxcui:142433,D,Resistance,Does Not Support
7815,ncit:C71603,D,Resistance,Does Not Support
7815,rxcui:12574,D,Resistance,Does Not Support
7815,rxcui:34374,D,Resistance,Does Not Support
7816,rxcui:142433,D,Resistance,Does Not Support
7816,rxcui:34374,D,Resistance,Does Not Support
7816,rxcui:12574,D,Resistance,Does Not Support
7816,ncit:C71603,D,Resistance,Does Not Support
7817,rxcui:142433,D,Resistance,Does Not Support
7817,rxcui:12574,D,Resistance,Does Not Support
7817,ncit:C71603,D,Resistance,Does Not Support
7817,rxcui:34374,D,Resistance,Does Not Support
7820,rxcui:282388,C,Resistance,Supports
7822,rxcui:282388,C,Resistance,Supports
7823,fda:DASATINIB,C,Resistance,Does Not Support
7825,rxcui:282388,C,Resistance,Supports
7826,rxcui:282388,C,Resistance,Supports
7833,chembl:CHEMBL1201733,C,Sensitivity/Response,Supports
7838,rxcui:662281,D,Sensitivity/Response,Supports
7838,ncit:C62516,D,Sensitivity/Response,Supports
7838,fda:DASATINIB,D,Sensitivity/Response,Supports
7839,fda:DASATINIB,D,Resistance,Supports
7839,rxcui:282388,D,Resistance,Supports
7841,rxcui:282388,D,Resistance,Supports
7842,rxcui:662281,D,Resistance,Does Not Support
7842,ncit:C62516,D,Resistance,Does Not Support
7843,rxcui:282388,D,Resistance,Does Not Support
7843,rxcui:662281,D,Resistance,Does Not Support
7843,ncit:C62516,D,Resistance,Does Not Support
7844,fda:DASATINIB,D,Resistance,Supports
7844,rxcui:282388,D,Resistance,Supports
7845,fda:DASATINIB,D,Resistance,Supports
7846,rxcui:662281,D,Resistance,Does Not Support
7846,ncit:C62516,D,Resistance,Does Not Support
7847,rxcui:282388,D,Resistance,Supports
7848,rxcui:282388,D,Resistance,Supports
7849,ncit:C62516,D,Resistance,Supports
7849,rxcui:282388,D,Resistance,Supports
7850,rxcui:282388,D,Resistance,Supports
7850,ncit:C62516,D,Resistance,Supports
7852,rxcui:1193325,C,Sensitivity/Response,Supports
7853,rxcui:282388,D,Resistance,Supports
7853,ncit:C62516,D,Resistance,Supports
7855,fda:TRAMETINIB,B,Sensitivity/Response,Does Not Support
7862,rxcui:10485,D,Resistance,Supports
7862,chembl:CHEMBL1200751,D,Resistance,Supports
7869,rxcui:1535457,D,Resistance,Supports
7869,rxcui:1148495,D,Resistance,Supports
7874,fda:DASATINIB,D,Resistance,Does Not Support
7874,ncit:C62516,D,Resistance,Does Not Support
7875,rxcui:662281,D,Resistance,Supports
7898,rxcui:10485,D,Resistance,Supports
7898,chembl:CHEMBL1200751,D,Resistance,Supports
7899,chembl:CHEMBL1200751,D,Resistance,Supports
7899,rxcui:10485,D,Resistance,Supports
7900,rxcui:10485,D,Resistance,Supports
7900,chembl:CHEMBL1200751,D,Resistance,Supports
7901,rxcui:10485,D,Resistance,Supports
7901,chembl:CHEMBL1200751,D,Resistance,Supports
7903,rxcui:10485,D,Resistance,Supports
7903,chembl:CHEMBL1200751,D,Resistance,Supports
7905,rxcui:10485,D,Resistance,Supports
7905,chembl:CHEMBL1200751,D,Resistance,Supports
7906,rxcui:10485,D,Resistance,Supports
7906,chembl:CHEMBL1200751,D,Resistance,Supports
7907,chembl:CHEMBL1200751,D,Resistance,Supports
7907,rxcui:10485,D,Resistance,Supports
7909,rxcui:10485,D,Resistance,Supports
7909,chembl:CHEMBL1200751,D,Resistance,Supports
7910,ncit:C71603,D,Sensitivity/Response,Supports
7911,ncit:C71603,D,Sensitivity/Response,Supports
7913,chembl:CHEMBL1200751,D,Sensitivity/Response,Supports
7913,ncit:C979,D,Sensitivity/Response,Supports
7915,chembl:CHEMBL1200751,D,Resistance,Does Not Support
7915,rxcui:10485,D,Resistance,Does Not Support
7916,chembl:CHEMBL1200751,D,Resistance,Does Not Support
7916,rxcui:10485,D,Resistance,Does Not Support
7917,rxcui:10485,D,Resistance,Does Not Support
7917,chembl:CHEMBL1200751,D,Resistance,Does Not Support
7918,chembl:CHEMBL1200751,D,Resistance,Does Not Support
7918,rxcui:10485,D,Resistance,Does Not Support
7919,chembl:CHEMBL1200751,D,Resistance,Does Not Support
7919,rxcui:10485,D,Resistance,Does Not Support
7920,rxcui:10485,D,Resistance,Does Not Support
7920,chembl:CHEMBL1200751,D,Resistance,Does Not Support
7923,rxcui:1156,D,Resistance,Does Not Support
7923,rxcui:81992,D,Resistance,Does Not Support
7923,rxcui:6851,D,Resistance,Does Not Support
7924,ncit:C71603,D,Resistance,Does Not Support
7924,rxcui:6851,D,Resistance,Does Not Support
7924,rxcui:1156,D,Resistance,Does Not Support
7924,rxcui:81992,D,Resistance,Does Not Support
7925,rxcui:1156,D,Resistance,Does Not Support
7925,rxcui:6851,D,Resistance,Does Not Support
7925,ncit:C71603,D,Resistance,Does Not Support
7925,rxcui:81992,D,Resistance,Does Not Support
7926,rxcui:6851,D,Resistance,Does Not Support
7926,rxcui:81992,D,Resistance,Does Not Support
7926,rxcui:1156,D,Resistance,Does Not Support
7926,ncit:C71603,D,Resistance,Does Not Support
7927,rxcui:6851,D,Resistance,Does Not Support
7927,ncit:C71603,D,Resistance,Does Not Support
7927,rxcui:1156,D,Resistance,Does Not Support
7927,rxcui:81992,D,Resistance,Does Not Support
7928,rxcui:81992,D,Resistance,Does Not Support
7928,rxcui:1156,D,Resistance,Does Not Support
7928,ncit:C71603,D,Resistance,Does Not Support
7928,rxcui:6851,D,Resistance,Does Not Support
7929,rxcui:81992,D,Resistance,Does Not Support
7929,rxcui:1156,D,Resistance,Does Not Support
7929,rxcui:6851,D,Resistance,Does Not Support
7929,ncit:C71603,D,Resistance,Does Not Support
7930,rxcui:6851,D,Resistance,Does Not Support
7930,rxcui:1156,D,Resistance,Does Not Support
7930,rxcui:81992,D,Resistance,Does Not Support
7933,rxcui:1148495,A,Sensitivity/Response,Supports
7942,fda:DASATINIB,C,Resistance,Does Not Support
7943,fda:DASATINIB,C,Resistance,Does Not Support
7945,fda:DASATINIB,C,Resistance,Does Not Support
7946,fda:DASATINIB,C,Resistance,Does Not Support
7947,fda:DASATINIB,C,Resistance,Does Not Support
7948,fda:DASATINIB,C,Resistance,Supports
7949,fda:DASATINIB,C,Resistance,Does Not Support
7950,fda:DASATINIB,C,Resistance,Does Not Support
7955,chembl:CHEMBL1201733,C,Sensitivity/Response,Does Not Support
7956,rxcui:1441386,D,Resistance,Supports
7988,rxcui:357977,D,Sensitivity/Response,Supports
7990,rxcui:282388,C,Sensitivity/Response,Supports
7991,rxcui:357977,C,Sensitivity/Response,Supports
7992,rxcui:357977,C,Sensitivity/Response,Supports
7993,rxcui:2104548,C,Sensitivity/Response,Supports
7994,rxcui:2197862,D,Sensitivity/Response,Supports
8002,fda:DASATINIB,C,Resistance,Does Not Support
8007,drugbank:DB17046,D,Resistance,Supports
8008,drugbank:DB17046,D,Resistance,Supports
8009,drugbank:DB17046,D,Sensitivity/Response,Supports
8011,drugbank:DB17046,D,Sensitivity/Response,Supports
8012,drugbank:DB17046,D,Sensitivity/Response,Supports
8042,rxcui:2104548,C,Sensitivity/Response,Supports
8063,rxcui:318341,C,Resistance,Supports
8090,rxcui:282388,C,Resistance,Supports
8091,rxcui:282388,C,Resistance,Supports
8092,rxcui:282388,C,Resistance,Supports
8093,rxcui:282388,C,Resistance,Supports
8094,rxcui:282388,C,Resistance,Supports
8106,rxcui:2105806,D,Sensitivity/Response,Supports
8108,rxcui:2105806,D,Sensitivity/Response,Supports
8112,rxcui:2555,D,Resistance,Supports
8173,rxcui:2359268,A,Sensitivity/Response,Supports
8177,rxcui:18330,B,Resistance,Supports
8183,rxcui:480167,D,Resistance,Does Not Support
8183,ncit:C74072,D,Resistance,Does Not Support
8183,fda:TRASTUZUMAB,D,Resistance,Does Not Support
8185,rxcui:1747556,C,Resistance,Supports
8195,rxcui:2370147,C,Resistance,Supports
8196,rxcui:2370147,C,Resistance,Supports
8260,rxcui:282388,C,Sensitivity/Response,Supports
8267,fda:TRASTUZUMAB,D,Resistance,Supports
8271,rxcui:480167,D,Sensitivity/Response,Supports
8271,ncit:C74072,D,Sensitivity/Response,Supports
8274,fda:TRASTUZUMAB,D,Resistance,Supports
8275,rxcui:480167,D,Resistance,Supports
8276,ncit:C74072,D,Resistance,Supports
8278,ncit:C74072,D,Resistance,Does Not Support
8278,rxcui:480167,D,Resistance,Does Not Support
8279,ncit:C74072,D,Resistance,Does Not Support
8279,fda:TRASTUZUMAB,D,Resistance,Does Not Support
8336,ncit:C116858,D,Resistance,Supports
8337,rxcui:495881,D,Resistance,Supports
8338,rxcui:357977,D,Resistance,Supports
8339,ncit:C48402,D,Sensitivity/Response,Supports
8340,rxcui:1919083,D,Sensitivity/Response,Supports
8341,ncit:C48402,D,Resistance,Supports
8342,rxcui:1919083,D,Resistance,Supports
8351,rxcui:2105806,D,Sensitivity/Response,Supports
8360,rxcui:282388,D,Resistance,Supports
8364,ncit:C90581,D,Sensitivity/Response,Supports
8364,rxcui:1147220,D,Sensitivity/Response,Supports
8367,rxcui:1147220,D,Sensitivity/Response,Does Not Support
8374,rxcui:1722365,C,Sensitivity/Response,Supports
8374,fda:TRAMETINIB,C,Sensitivity/Response,Supports
8375,rxcui:1747556,C,Resistance,Supports
8376,rxcui:1747556,D,Resistance,Supports
8504,rxcui:1597582,A,Sensitivity/Response,Supports
8505,rxcui:1597582,A,Sensitivity/Response,Supports
8506,rxcui:318341,D,Sensitivity/Response,Supports
8506,rxcui:1147220,D,Sensitivity/Response,Supports
8506,rxcui:153329,D,Sensitivity/Response,Supports
8507,rxcui:1147220,D,Sensitivity/Response,Supports
8507,rxcui:337525,D,Sensitivity/Response,Supports
8508,rxcui:282388,C,Resistance,Supports
8509,rxcui:282388,C,Resistance,Does Not Support
8517,rxcui:2105806,D,Sensitivity/Response,Supports
8518,rxcui:2105806,D,Sensitivity/Response,Supports
8547,fda:TRASTUZUMAB,D,Resistance,Supports
8548,fda:TRASTUZUMAB,D,Resistance,Supports
8549,fda:TRASTUZUMAB,D,Resistance,Supports
8642,rxcui:2555,D,Resistance,Supports
8654,rxcui:2643048,D,Resistance,Supports
8657,rxcui:1727454,A,Sensitivity/Response,Supports
8662,fda:TRASTUZUMAB,D,Resistance,Does Not Support
8663,fda:TRASTUZUMAB,D,Resistance,Does Not Support
8705,rxcui:480167,B,Resistance,Supports
8705,rxcui:194000,B,Resistance,Supports
8773,rxcui:2049122,B,Sensitivity/Response,Supports
8841,rxcui:1747556,D,Resistance,Supports
8842,rxcui:1597582,A,Sensitivity/Response,Supports
8847,rxcui:2362259,A,Sensitivity/Response,Supports
8850,rxcui:2370147,B,Sensitivity/Response,Supports
8851,rxcui:2370147,A,Sensitivity/Response,Supports
8852,rxcui:2370147,A,Sensitivity/Response,Supports
8856,rxcui:1747556,C,Sensitivity/Response,Supports
8857,rxcui:1747556,C,Sensitivity/Response,Supports
8858,rxcui:1919083,D,Sensitivity/Response,Supports
8865,rxcui:2104548,C,Sensitivity/Response,Supports
8878,rxcui:1148495,C,Sensitivity/Response,Supports
8900,rxcui:2197862,C,Sensitivity/Response,Supports
8902,ncit:C155765,C,Sensitivity/Response,Supports
8917,rxcui:24614,C,Sensitivity/Response,Supports
8917,rxcui:6851,C,Sensitivity/Response,Supports
8917,rxcui:2104548,C,Sensitivity/Response,Supports
8923,rxcui:2105806,D,Sensitivity/Response,Supports
8924,rxcui:2105806,D,Sensitivity/Response,Supports
8930,rxcui:2104548,D,Sensitivity/Response,Supports
8933,fda:TRAMETINIB,C,Sensitivity/Response,Supports
8943,rxcui:2361596,D,Sensitivity/Response,Supports
8944,fda:TRAMETINIB,D,Sensitivity/Response,Supports
9018,rxcui:1147220,B,Sensitivity/Response,Supports
9021,fda:TRAMETINIB,C,Sensitivity/Response,Supports
9083,fda:DASATINIB,D,Sensitivity/Response,Supports
9084,fda:DASATINIB,D,Sensitivity/Response,Supports
9150,fda:DASATINIB,D,Sensitivity/Response,Does Not Support
9150,rxcui:1364347,D,Sensitivity/Response,Does Not Support
9150,rxcui:282388,D,Sensitivity/Response,Does Not Support
9150,rxcui:662281,D,Sensitivity/Response,Does Not Support
9159,rxcui:282388,C,Sensitivity/Response,Supports
9159,fda:DASATINIB,C,Sensitivity/Response,Supports
9164,fda:DASATINIB,C,Sensitivity/Response,Supports
9165,fda:DASATINIB,C,Sensitivity/Response,Supports
9166,fda:DASATINIB,C,Reduced Sensitivity,Supports
9168,fda:DASATINIB,C,Sensitivity/Response,Supports
9169,ncit:C1967,C,Sensitivity/Response,Supports
9171,rxcui:282388,C,Sensitivity/Response,Supports
9211,fda:DASATINIB,C,Sensitivity/Response,Supports
9213,rxcui:1364347,C,Sensitivity/Response,Supports
9220,rxcui:1721560,C,Sensitivity/Response,Supports
9221,rxcui:1721560,C,Sensitivity/Response,Supports
9223,rxcui:1721560,C,Sensitivity/Response,Supports
9224,rxcui:1721560,C,Sensitivity/Response,Supports
9225,rxcui:1721560,C,Sensitivity/Response,Supports
9228,rxcui:1727454,C,Sensitivity/Response,Supports
9239,rxcui:2555,D,Sensitivity/Response,Supports
9239,rxcui:4492,D,Sensitivity/Response,Supports
9339,ncit:C76199,D,Sensitivity/Response,Supports
9339,rxcui:1603296,D,Sensitivity/Response,Supports
9339,rxcui:1242999,D,Sensitivity/Response,Supports
9360,rxcui:282388,C,Sensitivity/Response,Supports
9377,rxcui:2274378,C,Sensitivity/Response,Supports
9404,rxcui:1535457,C,Sensitivity/Response,Supports
9431,iuphar.ligand:10678,A,Sensitivity/Response,Supports
9547,rxcui:1307298,B,Resistance,Supports
9588,rxcui:2104548,C,Sensitivity/Response,Supports
9589,rxcui:2104548,C,Sensitivity/Response,Supports
9592,rxcui:2104548,C,Resistance,Supports
9593,rxcui:2104548,C,Resistance,Supports
9632,hemonc:496,B,Sensitivity/Response,Supports
9633,hemonc:496,B,Sensitivity/Response,Supports
9697,rxcui:480167,D,Sensitivity/Response,Supports
9709,rxcui:2274378,A,Sensitivity/Response,Supports
9778,rxcui:480167,B,Sensitivity/Response,Supports
9789,fda:TRAMETINIB,C,Sensitivity/Response,Supports
9789,rxcui:1424911,C,Sensitivity/Response,Supports
9851,rxcui:318341,A,Sensitivity/Response,Supports
9851,rxcui:2049106,A,Sensitivity/Response,Supports
9945,rxcui:1442981,D,Resistance,Supports
9946,rxcui:1442981,D,Resistance,Supports
9947,rxcui:1442981,D,Resistance,Supports
10016,rxcui:2103164,D,Resistance,Does Not Support
10016,rxcui:1727454,D,Resistance,Does Not Support
10031,rxcui:318341,C,Resistance,Supports
10032,rxcui:318341,C,Resistance,Supports
10033,rxcui:318341,C,Resistance,Supports
10034,rxcui:318341,C,Resistance,Supports
10035,rxcui:318341,C,Resistance,Does Not Support
10066,rxcui:337525,D,Sensitivity/Response,Supports
10074,ncit:C171616,D,Resistance,Supports
10077,fda:DASATINIB,D,Sensitivity/Response,Does Not Support
10077,rxcui:282388,D,Sensitivity/Response,Does Not Support
10093,ncit:C114287,D,Resistance,Supports
10093,rxcui:2197862,D,Resistance,Supports
10093,rxcui:2104548,D,Resistance,Supports
10093,rxcui:1148495,D,Resistance,Supports
10094,rxcui:2197862,D,Sensitivity/Response,Supports
10095,rxcui:2197862,D,Sensitivity/Response,Supports
10096,rxcui:2197862,D,Sensitivity/Response,Supports
10097,rxcui:2197862,D,Sensitivity/Response,Supports
10098,rxcui:2197862,D,Sensitivity/Response,Supports
10099,rxcui:2197862,D,Sensitivity/Response,Supports
10137,rxcui:141704,C,Sensitivity/Response,Supports
10138,rxcui:235743,B,Sensitivity/Response,Supports
10138,rxcui:258494,B,Sensitivity/Response,Supports
10139,rxcui:1597582,D,Sensitivity/Response,Supports
10139,rxcui:24614,D,Sensitivity/Response,Supports
10140,fda:TRASTUZUMABDERUXTECAN,B,Sensitivity/Response,Supports
10142,rxcui:12574,B,Sensitivity/Response,Supports
10142,rxcui:40048,B,Sensitivity/Response,Supports
10143,rxcui:12574,B,Sensitivity/Response,Supports
10143,rxcui:40048,B,Sensitivity/Response,Supports
10144,rxcui:1597582,D,Sensitivity/Response,Supports
10145,rxcui:12574,B,Sensitivity/Response,Supports
10146,ncit:C1450,B,Sensitivity/Response,Supports
10170,rxcui:2104548,C,Sensitivity/Response,Supports
10180,rxcui:357977,B,Sensitivity/Response,Supports
10193,rxcui:1364105,B,Sensitivity/Response,Supports
10325,rxcui:2359268,C,Sensitivity/Response,Supports
10326,fda:TRAMETINIB,C,Sensitivity/Response,Supports
10327,rxcui:1727454,C,Sensitivity/Response,Supports
10360,rxcui:2104548,C,Sensitivity/Response,Supports
10361,rxcui:2104548,C,Sensitivity/Response,Supports
10392,rxcui:2104548,A,Sensitivity/Response,Supports
10635,rxcui:2197862,C,Sensitivity/Response,Supports
10636,rxcui:2197862,C,Sensitivity/Response,Supports
10717,rxcui:2104548,C,Sensitivity/Response,Supports
10840,rxcui:2104548,C,Sensitivity/Response,Supports
10886,rxcui:2049873,A,Sensitivity/Response,Supports
10895,drugbank:DB11737,C,Resistance,Supports
10913,rxcui:337525,C,Sensitivity/Response,Supports
10996,rxcui:337525,C,Sensitivity/Response,Supports
11015,rxcui:337525,C,Sensitivity/Response,Supports
11021,rxcui:1721560,C,Sensitivity/Response,Supports
11026,rxcui:1430438,C,Sensitivity/Response,Supports
11085,rxcui:1919083,D,Sensitivity/Response,Supports
11085,ncit:C48402,D,Sensitivity/Response,Supports
11085,ncit:C64639,D,Sensitivity/Response,Supports
11085,ncit:C123362,D,Sensitivity/Response,Supports
11086,rxcui:2643048,D,Sensitivity/Response,Does Not Support
11086,ncit:C71759,D,Sensitivity/Response,Does Not Support
11086,iuphar.ligand:5706,D,Sensitivity/Response,Does Not Support
11086,iuphar.ligand:5691,D,Sensitivity/Response,Does Not Support
11086,rxcui:495881,D,Sensitivity/Response,Does Not Support
11086,rxcui:1364347,D,Sensitivity/Response,Does Not Support
11086,rxcui:357977,D,Sensitivity/Response,Does Not Support
11086,iuphar.ligand:5914,D,Sensitivity/Response,Does Not Support
11089,iuphar.ligand:5914,D,Sensitivity/Response,Does Not Support
11089,ncit:C64639,D,Sensitivity/Response,Does Not Support
11089,iuphar.ligand:5706,D,Sensitivity/Response,Does Not Support
11093,ncit:C123362,D,Sensitivity/Response,Supports
11093,ncit:C64639,D,Sensitivity/Response,Supports
11093,ncit:C48402,D,Sensitivity/Response,Supports
11093,rxcui:1919083,D,Sensitivity/Response,Supports
11095,ncit:C48402,D,Sensitivity/Response,Supports
11099,rxcui:2197862,C,Sensitivity/Response,Supports
11100,rxcui:2104548,C,Sensitivity/Response,Supports
11107,rxcui:2274378,C,Sensitivity/Response,Supports
11108,rxcui:2274378,C,Sensitivity/Response,Supports
11109,rxcui:2274378,B,Sensitivity/Response,Supports
11110,rxcui:2274378,B,Sensitivity/Response,Supports
11113,rxcui:2103164,C,Sensitivity/Response,Supports
11114,rxcui:2103164,C,Resistance,Supports
11115,rxcui:1727454,C,Resistance,Supports
11121,rxcui:1921217,A,Sensitivity/Response,Supports
11122,rxcui:1148495,A,Sensitivity/Response,Supports
11123,rxcui:2197862,A,Sensitivity/Response,Supports
11124,rxcui:2197862,A,Sensitivity/Response,Supports
11125,rxcui:2197862,A,Sensitivity/Response,Supports
11136,ncit:C78186,A,Sensitivity/Response,Supports
11137,ncit:C78186,A,Sensitivity/Response,Supports
11138,ncit:C78186,A,Sensitivity/Response,Supports
11139,ncit:C78186,A,Sensitivity/Response,Supports
11160,rxcui:282388,B,Resistance,Supports
11176,rxcui:2361596,A,Sensitivity/Response,Supports
11201,rxcui:1597582,A,Sensitivity/Response,Supports
11202,rxcui:1597582,A,Sensitivity/Response,Supports
11203,rxcui:1597582,A,Sensitivity/Response,Supports
11204,rxcui:1597582,A,Sensitivity/Response,Supports
11205,rxcui:1597582,A,Sensitivity/Response,Supports
11206,rxcui:1597582,B,Sensitivity/Response,Does Not Support
11207,rxcui:1597582,A,Sensitivity/Response,Supports
11208,rxcui:1597582,A,Sensitivity/Response,Supports
11209,rxcui:1597582,A,Sensitivity/Response,Supports
11210,rxcui:1597582,A,Sensitivity/Response,Supports
11212,rxcui:1597582,A,Sensitivity/Response,Supports
11214,rxcui:1597582,A,Sensitivity/Response,Supports
11216,rxcui:1597582,A,Sensitivity/Response,Supports
11217,rxcui:1597582,A,Sensitivity/Response,Supports
11218,rxcui:1148495,A,Sensitivity/Response,Supports
11219,rxcui:1721560,A,Sensitivity/Response,Supports
11220,rxcui:2274378,A,Sensitivity/Response,Supports
11222,rxcui:2197862,A,Sensitivity/Response,Supports
11227,iuphar.ligand:10505,A,Sensitivity/Response,Supports
11228,iuphar.ligand:10468,A,Sensitivity/Response,Supports
11229,rxcui:1430438,A,Sensitivity/Response,Supports
11230,rxcui:2550729,A,Sensitivity/Response,Supports
11233,rxcui:2394936,A,Sensitivity/Response,Supports
11234,rxcui:2394936,A,Sensitivity/Response,Supports
11238,rxcui:1147220,A,Sensitivity/Response,Supports
11238,chembl:CHEMBL3707227,A,Sensitivity/Response,Supports
11238,rxcui:1722365,A,Sensitivity/Response,Supports
11239,fda:DACOMITINIB,A,Sensitivity/Response,Supports
11240,rxcui:337525,A,Sensitivity/Response,Supports
11240,rxcui:1535922,A,Sensitivity/Response,Supports
11241,rxcui:328134,A,Sensitivity/Response,Supports
11243,rxcui:1918231,A,Sensitivity/Response,Supports
11249,iuphar.ligand:8686,A,Sensitivity/Response,Supports
11275,rxcui:2169285,A,Sensitivity/Response,Supports
11275,rxcui:282357,A,Sensitivity/Response,Supports
11324,rxcui:2359268,A,Sensitivity/Response,Supports
11346,rxcui:2670644,D,Sensitivity/Response,Supports
11347,rxcui:2670644,D,Sensitivity/Response,Supports
11348,rxcui:2670644,D,Sensitivity/Response,Supports
11349,rxcui:2104548,D,Sensitivity/Response,Supports
11350,rxcui:2104548,D,Resistance,Supports
11351,rxcui:2104548,D,Resistance,Supports
11353,rxcui:2104548,D,Resistance,Supports
11354,rxcui:2197862,D,Sensitivity/Response,Supports
11355,rxcui:2197862,D,Sensitivity/Response,Supports
11356,rxcui:2197862,D,Resistance,Supports
11357,rxcui:2197862,D,Resistance,Supports
11358,rxcui:2197862,D,Resistance,Supports
11359,rxcui:2104548,D,Resistance,Supports
11443,rxcui:2628469,A,Sensitivity/Response,Supports
11508,ncit:C152914,A,Sensitivity/Response,Supports
11509,ncit:C152914,A,Sensitivity/Response,Supports
11515,rxcui:2197862,C,Resistance,Supports
11516,rxcui:2670644,C,Sensitivity/Response,Supports
11574,rxcui:2104548,C,Sensitivity/Response,Supports
11575,rxcui:2104548,C,Sensitivity/Response,Supports
11578,rxcui:2197862,C,Sensitivity/Response,Supports
11598,rxcui:1721560,A,Sensitivity/Response,Supports
11599,rxcui:1721560,A,Sensitivity/Response,Supports
11652,ncit:C173995,B,Sensitivity/Response,Supports
11653,rxcui:1601374,B,Sensitivity/Response,Does Not Support
11654,rxcui:1601374,B,Sensitivity/Response,Does Not Support
11665,rxcui:1601374,B,Sensitivity/Response,Supports
11666,rxcui:1597582,B,Sensitivity/Response,Supports
11667,rxcui:357977,B,Sensitivity/Response,Does Not Support
11668,fda:TRASTUZUMAB,B,Sensitivity/Response,Supports
11669,fda:TRASTUZUMAB,B,Sensitivity/Response,Does Not Support
11670,rxcui:1147220,B,Sensitivity/Response,Supports
11670,rxcui:1722365,B,Sensitivity/Response,Supports
11671,rxcui:1148495,B,Sensitivity/Response,Supports
11672,rxcui:1424911,B,Sensitivity/Response,Supports
11672,fda:TRAMETINIB,B,Sensitivity/Response,Supports
11673,rxcui:1601374,B,Sensitivity/Response,Does Not Support
11674,rxcui:2049122,B,Sensitivity/Response,Does Not Support
11676,rxcui:1430438,B,Sensitivity/Response,Does Not Support
11677,rxcui:1597876,B,Sensitivity/Response,Supports
11678,rxcui:1945077,B,Sensitivity/Response,Supports
11679,ncit:C116876,C,Sensitivity/Response,Does Not Support
11681,rxcui:2361596,B,Sensitivity/Response,Does Not Support
11688,rxcui:1430438,C,Sensitivity/Response,Supports
11689,rxcui:1430438,C,Sensitivity/Response,Supports
11690,rxcui:1430438,C,Sensitivity/Response,Supports
11691,rxcui:1430438,C,Sensitivity/Response,Supports
11692,rxcui:2104548,C,Sensitivity/Response,Supports
11696,rxcui:2361596,B,Sensitivity/Response,Does Not Support
11706,rxcui:2104548,C,Sensitivity/Response,Supports
11708,ncit:C152914,A,Sensitivity/Response,Supports
11731,fda:TRASTUZUMABDERUXTECAN,A,Sensitivity/Response,Supports
11739,ncit:C78186,B,Sensitivity/Response,Supports
