nct_id,gene_symbol,source
NCT07557849,KRAS,eligibility_criteria
NCT05367778,KRAS,eligibility_criteria
NCT05816499,ALK,eligibility_criteria
NCT05816499,BRAF,eligibility_criteria
NCT05816499,EGFR,eligibility_criteria
NCT06659042,KRAS,eligibility_criteria
NCT06235983,KRAS,eligibility_criteria
NCT04613596,KRAS,eligibility_criteria
NCT06484790,KRAS,eligibility_criteria
NCT04956640,KRAS,eligibility_criteria
NCT05445843,ALK,eligibility_criteria
NCT05445843,EGFR,eligibility_criteria
NCT05445843,KRAS,eligibility_criteria
NCT05445843,STK11,eligibility_criteria
NCT04657991,BRAF,eligibility_criteria
NCT02308085,BRCA1,eligibility_criteria
NCT02308085,ERBB2,eligibility_criteria
NCT03820830,CDK4,eligibility_criteria
NCT03820830,ERBB2,eligibility_criteria
NCT06008288,KRAS,eligibility_criteria
NCT06750094,BRAF,eligibility_criteria
NCT06750094,EGFR,eligibility_criteria
NCT06750094,ERBB2,eligibility_criteria
NCT06750094,KRAS,eligibility_criteria
NCT06750094,MET,eligibility_criteria
NCT06750094,NRAS,eligibility_criteria
NCT04929223,KRAS,eligibility_criteria
NCT07252739,KRAS,eligibility_criteria
NCT01933932,KRAS,eligibility_criteria
NCT06998940,ALK,eligibility_criteria
NCT06998940,BRAF,eligibility_criteria
NCT06998940,BRCA1,eligibility_criteria
NCT06998940,EGFR,eligibility_criteria
NCT06998940,ERBB2,eligibility_criteria
NCT06998940,FGFR1,eligibility_criteria
NCT06998940,KRAS,eligibility_criteria
NCT06998940,MET,eligibility_criteria
NCT06998940,NRAS,eligibility_criteria
NCT06998940,NTRK1,eligibility_criteria
NCT06998940,PALB2,eligibility_criteria
NCT06998940,PTEN,eligibility_criteria
NCT06998940,RET,eligibility_criteria
NCT04599140,KRAS,eligibility_criteria
NCT04599140,NRAS,eligibility_criteria
NCT05132075,ALK,eligibility_criteria
NCT05132075,EGFR,eligibility_criteria
NCT05132075,KRAS,eligibility_criteria
NCT06043713,ALK,eligibility_criteria
NCT06043713,BRAF,eligibility_criteria
NCT06043713,EGFR,eligibility_criteria
NCT06043713,ERBB2,eligibility_criteria
NCT06043713,KRAS,eligibility_criteria
NCT06446882,ERBB2,eligibility_criteria
NCT05382559,KRAS,eligibility_criteria
NCT06300177,KRAS,eligibility_criteria
NCT06625320,KRAS,eligibility_criteria
NCT06625320,NRAS,eligibility_criteria
NCT07148128,KRAS,eligibility_criteria
NCT05501886,CDK4,eligibility_criteria
NCT05501886,ERBB2,eligibility_criteria
NCT05501886,PIK3CA,eligibility_criteria
NCT06818812,KRAS,eligibility_criteria
NCT06797336,KRAS,eligibility_criteria
NCT06577532,KRAS,eligibility_criteria
NCT04699188,KRAS,eligibility_criteria
NCT04595565,ERBB2,eligibility_criteria
NCT02642042,KRAS,eligibility_criteria
NCT06467357,ERBB2,eligibility_criteria
NCT06428500,KRAS,eligibility_criteria
NCT06835569,KRAS,eligibility_criteria
NCT06011772,BRAF,eligibility_criteria
NCT06011772,EGFR,eligibility_criteria
NCT06011772,KRAS,eligibility_criteria
NCT06011772,NRAS,eligibility_criteria
NCT05789082,KRAS,eligibility_criteria
NCT05254184,KRAS,eligibility_criteria
NCT05180799,KEAP1,eligibility_criteria
NCT05180799,KRAS,eligibility_criteria
NCT05180799,STK11,eligibility_criteria
NCT02466737,ERBB2,eligibility_criteria
NCT05511688,MLH1,eligibility_criteria
NCT05511688,MSH2,eligibility_criteria
NCT05511688,MSH6,eligibility_criteria
NCT07198841,ALK,eligibility_criteria
NCT07198841,EGFR,eligibility_criteria
NCT07198841,KRAS,eligibility_criteria
NCT06830720,ERBB2,eligibility_criteria
NCT04146298,KRAS,eligibility_criteria
NCT04146298,NRAS,eligibility_criteria
NCT07004244,KRAS,eligibility_criteria
NCT03875820,KRAS,eligibility_criteria
NCT05272423,KRAS,eligibility_criteria
NCT02066220,MYC,eligibility_criteria
NCT05111626,ERBB2,eligibility_criteria
NCT06731478,ERBB2,eligibility_criteria
NCT06106308,BRAF,eligibility_criteria
NCT06106308,KRAS,eligibility_criteria
NCT06106308,NRAS,eligibility_criteria
NCT07300150,KRAS,eligibility_criteria
NCT07064018,KRAS,eligibility_criteria
NCT07207707,KRAS,eligibility_criteria
NCT06944457,KRAS,eligibility_criteria
NCT06944457,PTEN,eligibility_criteria
NCT05514054,CDK4,eligibility_criteria
NCT05514054,ERBB2,eligibility_criteria
NCT07288034,ALK,eligibility_criteria
NCT07288034,EGFR,eligibility_criteria
NCT07288034,KRAS,eligibility_criteria
NCT07288034,ROS1,eligibility_criteria
NCT06385678,KRAS,eligibility_criteria
NCT05067283,KRAS,eligibility_criteria
NCT05554367,BRAF,eligibility_criteria
NCT05554367,CDK4,eligibility_criteria
NCT05554367,KRAS,eligibility_criteria
NCT05554367,NRAS,eligibility_criteria
NCT07535112,KRAS,eligibility_criteria
NCT05609578,KRAS,eligibility_criteria
NCT06715124,KRAS,eligibility_criteria
NCT07441174,KRAS,eligibility_criteria
NCT06620848,KRAS,eligibility_criteria
NCT06546150,KRAS,eligibility_criteria
NCT05815173,ALK,eligibility_criteria
NCT05815173,EGFR,eligibility_criteria
NCT05815173,KRAS,eligibility_criteria
NCT05815173,RET,eligibility_criteria
NCT05815173,ROS1,eligibility_criteria
NCT04101851,ERBB2,eligibility_criteria
NCT03600883,KRAS,eligibility_criteria
NCT07522073,KRAS,eligibility_criteria
NCT04625647,ALK,eligibility_criteria
NCT04625647,BRAF,eligibility_criteria
NCT04625647,EGFR,eligibility_criteria
NCT04625647,KRAS,eligibility_criteria
NCT04625647,ROS1,eligibility_criteria
NCT05874414,KRAS,eligibility_criteria
NCT06634875,KRAS,eligibility_criteria
NCT06634875,NRAS,eligibility_criteria
NCT04634877,POLE,eligibility_criteria
NCT05920356,KRAS,eligibility_criteria
NCT06962254,KRAS,eligibility_criteria
NCT06112314,BRAF,eligibility_criteria
NCT06162221,KRAS,eligibility_criteria
NCT06585488,KRAS,eligibility_criteria
NCT04493853,PTEN,eligibility_criteria
NCT04303780,KRAS,eligibility_criteria
NCT06411691,KRAS,eligibility_criteria
NCT04117087,KRAS,eligibility_criteria
NCT04468984,JAK2,eligibility_criteria
NCT03839771,FLT3,eligibility_criteria
NCT03839771,IDH1,eligibility_criteria
NCT03839771,IDH2,eligibility_criteria
NCT06345729,KRAS,eligibility_criteria
NCT06952803,BRCA1,eligibility_criteria
NCT06952803,BRCA2,eligibility_criteria
NCT04844866,MYC,eligibility_criteria
NCT03897127,ABL1,eligibility_criteria
NCT03897127,FLT3,eligibility_criteria
NCT03897127,NPM1,eligibility_criteria
NCT07223047,KRAS,eligibility_criteria
NCT05887492,KRAS,eligibility_criteria
NCT05887492,STK11,eligibility_criteria
NCT06026410,KRAS,eligibility_criteria
NCT06026410,NRAS,eligibility_criteria
NCT06253520,KRAS,eligibility_criteria
NCT05786924,BRAF,eligibility_criteria
NCT05786924,EGFR,eligibility_criteria
NCT05786924,KRAS,eligibility_criteria
NCT05786924,NRAS,eligibility_criteria
NCT04674683,BRAF,eligibility_criteria
NCT05959356,BRAF,eligibility_criteria
NCT05959356,EGFR,eligibility_criteria
NCT06040541,KRAS,eligibility_criteria
NCT05876754,IDH1,eligibility_criteria
NCT07417189,ALK,eligibility_criteria
NCT07417189,BRAF,eligibility_criteria
NCT07417189,EGFR,eligibility_criteria
NCT07417189,KRAS,eligibility_criteria
NCT07417189,MET,eligibility_criteria
NCT07417189,NTRK1,eligibility_criteria
NCT07417189,RET,eligibility_criteria
NCT07417189,ROS1,eligibility_criteria
NCT06578559,BRAF,eligibility_criteria
NCT06578559,EGFR,eligibility_criteria
NCT06578559,KRAS,eligibility_criteria
NCT06578559,MET,eligibility_criteria
NCT06578559,NRAS,eligibility_criteria
NCT05194995,KRAS,eligibility_criteria
NCT06227377,KRAS,eligibility_criteria
NCT06697301,BRAF,eligibility_criteria
NCT06364696,KRAS,eligibility_criteria
NCT07227025,ALK,eligibility_criteria
NCT07227025,BRAF,eligibility_criteria
NCT07227025,EGFR,eligibility_criteria
NCT07227025,ERBB2,eligibility_criteria
NCT07227025,KRAS,eligibility_criteria
NCT07227025,MET,eligibility_criteria
NCT07227025,NRAS,eligibility_criteria
NCT07227025,RET,eligibility_criteria
NCT07227025,ROS1,eligibility_criteria
NCT07094204,KRAS,eligibility_criteria
NCT07094113,KRAS,eligibility_criteria
NCT02079740,KRAS,eligibility_criteria
NCT02079740,NRAS,eligibility_criteria
NCT06898385,KRAS,eligibility_criteria
NCT03643276,ABL1,eligibility_criteria
NCT05379985,KRAS,eligibility_criteria
NCT06500676,KRAS,eligibility_criteria
NCT05722327,EGFR,eligibility_criteria
NCT05774951,CDK4,eligibility_criteria
NCT05774951,ERBB2,eligibility_criteria
NCT06804824,EGFR,eligibility_criteria
NCT06804824,ERBB2,eligibility_criteria
NCT06804824,KRAS,eligibility_criteria
NCT06804824,NRAS,eligibility_criteria
NCT07134998,KRAS,eligibility_criteria
NCT07456046,KRAS,eligibility_criteria
NCT03091257,BRAF,eligibility_criteria
NCT03091257,KRAS,eligibility_criteria
NCT03091257,NRAS,eligibility_criteria
NCT06326411,BRAF,eligibility_criteria
NCT06326411,KRAS,eligibility_criteria
NCT06326411,NRAS,eligibility_criteria
NCT06336902,KRAS,eligibility_criteria
NCT05410145,KRAS,eligibility_criteria
NCT06625775,BRAF,eligibility_criteria
NCT06625775,CDK4,eligibility_criteria
NCT06625775,EGFR,eligibility_criteria
NCT06625775,ERBB2,eligibility_criteria
NCT06625775,KRAS,eligibility_criteria
NCT06625775,MET,eligibility_criteria
NCT06625775,PIK3CA,eligibility_criteria
NCT06625775,RET,eligibility_criteria
NCT06625775,ROS1,eligibility_criteria
NCT03190941,ALK,eligibility_criteria
NCT03190941,EGFR,eligibility_criteria
NCT03190941,KRAS,eligibility_criteria
NCT03190941,NRAS,eligibility_criteria
NCT06119581,ALK,eligibility_criteria
NCT06119581,BRAF,eligibility_criteria
NCT06119581,EGFR,eligibility_criteria
NCT06119581,ERBB2,eligibility_criteria
NCT06119581,KRAS,eligibility_criteria
NCT06119581,MET,eligibility_criteria
NCT06119581,RET,eligibility_criteria
NCT06119581,ROS1,eligibility_criteria
NCT04439175,KRAS,eligibility_criteria
NCT04439175,PIK3CA,eligibility_criteria
NCT04439175,PTEN,eligibility_criteria
NCT05669482,KRAS,eligibility_criteria
NCT07259590,KRAS,eligibility_criteria
NCT06917079,KRAS,eligibility_criteria
NCT06449989,BRAF,eligibility_criteria
NCT06449989,ERBB2,eligibility_criteria
NCT06449989,KRAS,eligibility_criteria
NCT06449989,NRAS,eligibility_criteria
NCT06105021,KRAS,eligibility_criteria
NCT04111458,KRAS,eligibility_criteria
NCT07438106,KRAS,eligibility_criteria
NCT07286149,KRAS,eligibility_criteria
NCT04975308,CDK4,eligibility_criteria
NCT04975308,ERBB2,eligibility_criteria
NCT06997497,KRAS,eligibility_criteria
NCT06793813,ALK,eligibility_criteria
NCT06793813,BRAF,eligibility_criteria
NCT06793813,EGFR,eligibility_criteria
NCT06586515,KRAS,eligibility_criteria
NCT05585320,BRAF,eligibility_criteria
NCT05585320,KRAS,eligibility_criteria
NCT05585320,NRAS,eligibility_criteria
NCT06726265,ALK,eligibility_criteria
NCT06726265,EGFR,eligibility_criteria
NCT06726265,ROS1,eligibility_criteria
NCT07415031,KRAS,eligibility_criteria
NCT05438667,KRAS,eligibility_criteria
NCT06667544,KRAS,eligibility_criteria
NCT07023731,KRAS,eligibility_criteria
NCT06484556,KRAS,eligibility_criteria
NCT03737643,BRCA1,eligibility_criteria
NCT07491445,KRAS,eligibility_criteria
NCT07491445,NRAS,eligibility_criteria
NCT06244771,KRAS,eligibility_criteria
NCT05638295,EGFR,eligibility_criteria
NCT05638295,KRAS,eligibility_criteria
NCT06333951,KRAS,eligibility_criteria
NCT06793215,KRAS,eligibility_criteria
NCT05631899,KRAS,eligibility_criteria
NCT06166836,KRAS,eligibility_criteria
NCT06607185,KRAS,eligibility_criteria
NCT05533463,KRAS,eligibility_criteria
NCT04973163,KRAS,eligibility_criteria
NCT06385925,KRAS,eligibility_criteria
NCT07145450,KRAS,eligibility_criteria
NCT05631249,KRAS,eligibility_criteria
NCT06117774,EGFR,eligibility_criteria
NCT05132582,EGFR,eligibility_criteria
NCT05132582,ERBB2,eligibility_criteria
NCT03785249,KRAS,eligibility_criteria
NCT03785249,STK11,eligibility_criteria
NCT03994796,BRAF,eligibility_criteria
NCT03994796,CDK4,eligibility_criteria
NCT03994796,EGFR,eligibility_criteria
NCT03994796,ERBB2,eligibility_criteria
NCT03994796,KRAS,eligibility_criteria
NCT03994796,ROS1,eligibility_criteria
NCT06487377,KRAS,eligibility_criteria
NCT07483983,ALK,eligibility_criteria
NCT07483983,BRAF,eligibility_criteria
NCT07483983,EGFR,eligibility_criteria
NCT07483983,KRAS,eligibility_criteria
NCT07483983,MET,eligibility_criteria
NCT07483983,RET,eligibility_criteria
NCT07483983,ROS1,eligibility_criteria
NCT06248606,KRAS,eligibility_criteria
NCT04777175,ALK,eligibility_criteria
NCT04777175,BRAF,eligibility_criteria
NCT04777175,ERBB2,eligibility_criteria
NCT04777175,MET,eligibility_criteria
NCT04777175,RET,eligibility_criteria
NCT07209111,KRAS,eligibility_criteria
NCT07172919,KRAS,eligibility_criteria
NCT05270044,BRAF,eligibility_criteria
NCT03800134,ALK,eligibility_criteria
NCT03800134,EGFR,eligibility_criteria
NCT05841550,KRAS,eligibility_criteria
NCT05841550,NRAS,eligibility_criteria
NCT04302025,ALK,eligibility_criteria
NCT04302025,BRAF,eligibility_criteria
NCT04302025,KRAS,eligibility_criteria
NCT04302025,NTRK1,eligibility_criteria
NCT04302025,RET,eligibility_criteria
NCT04302025,ROS1,eligibility_criteria
NCT05013216,ATM,eligibility_criteria
NCT05013216,BRCA1,eligibility_criteria
NCT05013216,BRCA2,eligibility_criteria
NCT05013216,CDKN2A,eligibility_criteria
NCT05013216,KRAS,eligibility_criteria
NCT05013216,PALB2,eligibility_criteria
NCT06881784,KRAS,eligibility_criteria
NCT06881784,NRAS,eligibility_criteria
NCT06218914,KRAS,eligibility_criteria
NCT07252232,KRAS,eligibility_criteria
NCT07252232,NRAS,eligibility_criteria
NCT05661201,KRAS,eligibility_criteria
NCT06128551,KEAP1,eligibility_criteria
NCT06128551,KRAS,eligibility_criteria
NCT06128551,STK11,eligibility_criteria
NCT07458347,KRAS,eligibility_criteria
NCT06096974,KRAS,eligibility_criteria
NCT06096974,NRAS,eligibility_criteria
NCT06252649,KRAS,eligibility_criteria
NCT06949982,KRAS,eligibility_criteria
NCT06949982,NRAS,eligibility_criteria
NCT07291037,ALK,eligibility_criteria
NCT07291037,BRAF,eligibility_criteria
NCT07291037,EGFR,eligibility_criteria
NCT07291037,ERBB2,eligibility_criteria
NCT07291037,KRAS,eligibility_criteria
NCT07291037,MET,eligibility_criteria
NCT07291037,RET,eligibility_criteria
NCT07291037,ROS1,eligibility_criteria
NCT06445062,KRAS,eligibility_criteria
NCT05952557,ERBB2,eligibility_criteria
NCT04717414,JAK2,eligibility_criteria
NCT05352672,BRAF,eligibility_criteria
NCT06619587,KRAS,eligibility_criteria
NCT04833114,MYC,eligibility_criteria
NCT04793958,EGFR,eligibility_criteria
NCT04793958,KRAS,eligibility_criteria
NCT06072781,KRAS,eligibility_criteria
NCT03155997,CDK4,eligibility_criteria
NCT03155997,CDK6,eligibility_criteria
NCT03155997,ERBB2,eligibility_criteria
NCT04623775,ALK,eligibility_criteria
NCT04623775,BRAF,eligibility_criteria
NCT04623775,EGFR,eligibility_criteria
NCT03225664,ALK,eligibility_criteria
NCT03225664,EGFR,eligibility_criteria
NCT03225664,ROS1,eligibility_criteria
NCT06875310,KRAS,eligibility_criteria
NCT06481813,KRAS,eligibility_criteria
NCT04116541,ALK,eligibility_criteria
NCT04116541,BRAF,eligibility_criteria
NCT04116541,CDK4,eligibility_criteria
NCT04116541,CDK6,eligibility_criteria
NCT04116541,CDKN2A,eligibility_criteria
NCT04116541,FGFR1,eligibility_criteria
NCT04116541,FLT3,eligibility_criteria
NCT04116541,KIT,eligibility_criteria
NCT04116541,KRAS,eligibility_criteria
NCT04116541,MET,eligibility_criteria
NCT04116541,NF1,eligibility_criteria
NCT04116541,NRAS,eligibility_criteria
NCT04116541,PDGFRA,eligibility_criteria
NCT04116541,RET,eligibility_criteria
NCT04116541,ROS1,eligibility_criteria
NCT04116541,SMAD4,eligibility_criteria
NCT07409272,KRAS,eligibility_criteria
NCT06682572,KRAS,eligibility_criteria
NCT04092673,CDK4,eligibility_criteria
NCT04092673,ERBB2,eligibility_criteria
NCT04092673,KRAS,eligibility_criteria
NCT07247110,KRAS,eligibility_criteria
NCT06416410,KRAS,eligibility_criteria
NCT06946927,KRAS,eligibility_criteria
NCT03375437,ALK,eligibility_criteria
NCT03375437,NTRK1,eligibility_criteria
NCT03375437,NTRK2,eligibility_criteria
NCT03375437,NTRK3,eligibility_criteria
NCT03375437,ROS1,eligibility_criteria
NCT03126916,ALK,eligibility_criteria
NCT03917043,ALK,eligibility_criteria
NCT03917043,ROS1,eligibility_criteria
NCT04592523,ALK,eligibility_criteria
NCT02650401,ALK,eligibility_criteria
NCT02650401,NTRK1,eligibility_criteria
NCT02650401,NTRK2,eligibility_criteria
NCT02650401,NTRK3,eligibility_criteria
NCT02650401,ROS1,eligibility_criteria
NCT06550336,ALK,eligibility_criteria
NCT02568267,ALK,eligibility_criteria
NCT02568267,NTRK1,eligibility_criteria
NCT02568267,NTRK2,eligibility_criteria
NCT02568267,NTRK3,eligibility_criteria
NCT02568267,ROS1,eligibility_criteria
NCT05170204,ALK,eligibility_criteria
NCT05170204,EGFR,eligibility_criteria
NCT05170204,ROS1,eligibility_criteria
NCT05978141,ALK,eligibility_criteria
NCT06225427,ALK,eligibility_criteria
NCT06225427,FLT3,eligibility_criteria
NCT06765109,ALK,eligibility_criteria
NCT07313943,ALK,eligibility_criteria
NCT02767804,ALK,eligibility_criteria
NCT05765877,ALK,eligibility_criteria
NCT05765877,ROS1,eligibility_criteria
NCT02321501,ALK,eligibility_criteria
NCT02321501,ROS1,eligibility_criteria
NCT05351320,ALK,eligibility_criteria
NCT05351320,ROS1,eligibility_criteria
NCT03194893,ALK,eligibility_criteria
NCT03194893,RET,eligibility_criteria
NCT04318938,ALK,eligibility_criteria
NCT04318938,TP53,eligibility_criteria
NCT05525338,ALK,eligibility_criteria
NCT06834373,ALK,eligibility_criteria
NCT06834373,MYC,eligibility_criteria
NCT03753685,ALK,eligibility_criteria
NCT05724004,ALK,eligibility_criteria
NCT05713006,ALK,eligibility_criteria
NCT05507541,ALK,eligibility_criteria
NCT05507541,MYC,eligibility_criteria
NCT05599412,ALK,eligibility_criteria
NCT04231877,ALK,eligibility_criteria
NCT04231877,MYC,eligibility_criteria
NCT07556549,ALK,eligibility_criteria
NCT07415005,ALK,eligibility_criteria
NCT03456076,ALK,eligibility_criteria
NCT03202940,ALK,eligibility_criteria
NCT05722886,ALK,eligibility_criteria
NCT05722886,BRAF,eligibility_criteria
NCT05722886,ERBB2,eligibility_criteria
NCT05722886,MET,eligibility_criteria
NCT05722886,ROS1,eligibility_criteria
NCT05498064,ALK,eligibility_criteria
NCT04621188,ROS1,eligibility_criteria
NCT03420508,ALK,eligibility_criteria
NCT03420508,BRAF,eligibility_criteria
NCT07491497,ALK,eligibility_criteria
NCT07013565,ALK,eligibility_criteria
NCT07001384,ALK,eligibility_criteria
NCT02838420,ALK,eligibility_criteria
NCT05950139,ALK,eligibility_criteria
NCT06007937,ALK,eligibility_criteria
NCT02978625,ALK,eligibility_criteria
NCT02393625,ALK,eligibility_criteria
NCT06035497,ALK,eligibility_criteria
NCT07374614,ALK,eligibility_criteria
NCT04774718,ALK,eligibility_criteria
NCT06333899,ALK,eligibility_criteria
NCT07300514,ALK,eligibility_criteria
NCT04094610,ALK,eligibility_criteria
NCT04094610,NTRK1,eligibility_criteria
NCT04094610,ROS1,eligibility_criteria
NCT07567352,ALK,eligibility_criteria
NCT02511288,ALK,eligibility_criteria
NCT02511288,BRAF,eligibility_criteria
NCT02511288,EGFR,eligibility_criteria
NCT02511288,ERBB2,eligibility_criteria
NCT02511288,MET,eligibility_criteria
NCT02511288,RET,eligibility_criteria
NCT02511288,ROS1,eligibility_criteria
NCT05160922,ALK,eligibility_criteria
NCT05160922,ROS1,eligibility_criteria
NCT04881916,ALK,eligibility_criteria
NCT07354061,ALK,eligibility_criteria
NCT06410040,ALK,eligibility_criteria
NCT05004116,ALK,eligibility_criteria
NCT05004116,NTRK1,eligibility_criteria
NCT05004116,ROS1,eligibility_criteria
NCT05721950,ALK,eligibility_criteria
NCT05735327,ALK,eligibility_criteria
NCT05200481,ALK,eligibility_criteria
NCT05200481,BRAF,eligibility_criteria
NCT05200481,EGFR,eligibility_criteria
NCT05200481,KRAS,eligibility_criteria
NCT05200481,MET,eligibility_criteria
NCT05200481,RET,eligibility_criteria
NCT05200481,ROS1,eligibility_criteria
NCT03703050,ALK,eligibility_criteria
NCT03707938,ALK,eligibility_criteria
NCT05955391,ALK,eligibility_criteria
NCT06282874,ALK,eligibility_criteria
NCT06678555,ROS1,eligibility_criteria
NCT04566432,EGFR,eligibility_criteria
NCT05770037,ALK,eligibility_criteria
NCT04084717,MET,eligibility_criteria
NCT04084717,ROS1,eligibility_criteria
NCT06569420,ALK,eligibility_criteria
NCT05441956,ALK,eligibility_criteria
NCT05441956,ROS1,eligibility_criteria
NCT04439266,ALK,eligibility_criteria
NCT06092086,ALK,eligibility_criteria
