pmid,source_type,citation_text,asco_abstract_id,year,pubmed_url
24508103,PubMed,"McArthur et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24508103
26989536,PubMed,"Sahadudheen et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26989536
25550549,PubMed,"Keam et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25550549
24608574,PubMed,"Fritsch et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24608574
25673558,PubMed,"Pietrantonio et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25673558
26460303,PubMed,"Kopetz et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26460303
22608338,PubMed,"Falchook et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22608338
22281684,PubMed,"Prahallad et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22281684
21639808,PubMed,"Chapman et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21639808
22356324,PubMed,"Sosman et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22356324
25399551,PubMed,"Robert et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25399551
19273710,PubMed,"Iacobuzio-Donahue et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19273710
25589621,PubMed,"Yaeger et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25589621
24987354,PubMed,"Ali et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24987354
26392102,PubMed,"Corcoran et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26392102
25424858,PubMed,"Maguire et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25424858
21933749,PubMed,"Shaw et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21933749
27028764,PubMed,"Qiu et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27028764
25265494,PubMed,"Larkin et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25265494
25015329,PubMed,"Iurlo et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25015329
18955458,PubMed,"Heinrich et al., 2008",,2008,https://pubmed.ncbi.nlm.nih.gov/18955458
27069254,PubMed,"Arber et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27069254
23549875,PubMed,"Coffee et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23549875
23431193,PubMed,"Posch et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23431193
27048246,PubMed,"Klempner et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27048246
23382472,PubMed,"Hurvitz et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23382472
22149875,PubMed,"Baselga et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22149875
22257673,PubMed,"Baselga et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22257673
26370156,PubMed,"Cheng et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26370156
14504092,PubMed,"Klion et al., 2004",,2004,https://pubmed.ncbi.nlm.nih.gov/14504092
22215748,PubMed,"Bergethon et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22215748
24875859,PubMed,"Lovly et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24875859
12660384,PubMed,"Cools et al., 2003",,2003,https://pubmed.ncbi.nlm.nih.gov/12660384
23204226,PubMed,"Chakrabarty et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23204226
8241511,PubMed,"el Rouby et al., 1993",,1993,https://pubmed.ncbi.nlm.nih.gov/8241511
18689542,PubMed,"Zenz et al., 2008",,2008,https://pubmed.ncbi.nlm.nih.gov/18689542
20697090,PubMed,"Zenz et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20697090
18829560,PubMed,"Serra et al., 2008",,2008,https://pubmed.ncbi.nlm.nih.gov/18829560
20141835,PubMed,"Heidorn et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20141835
15324695,PubMed,"Nagata et al., 2004",,2004,https://pubmed.ncbi.nlm.nih.gov/15324695
22798288,PubMed,"Dahlman et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22798288
26589432,PubMed,"Zumsteg et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26589432
23171796,PubMed,"Maertens et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23171796
23288408,PubMed,"Whittaker et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23288408
18390968,PubMed,"Adjei et al., 2008",,2008,https://pubmed.ncbi.nlm.nih.gov/18390968
22194965,PubMed,"Atefi et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/22194965
24950457,PubMed,"Fedorenko et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24950457
26546616,PubMed,"Danial et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26546616
21483000,PubMed,"Gonzalez et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21483000
23086750,PubMed,"Oscier et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23086750
14726385,PubMed,"Lozanski et al., 2004",,2004,https://pubmed.ncbi.nlm.nih.gov/14726385
26486786,PubMed,"Verger et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26486786
25393796,PubMed,"Ou et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25393796
24943832,PubMed,"Baliakas et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/24943832
23287563,PubMed,"Lin et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23287563
15790433,PubMed,"Lee et al., 2005",,2005,https://pubmed.ncbi.nlm.nih.gov/15790433
15900596,PubMed,"Oki et al., 2005",,2005,https://pubmed.ncbi.nlm.nih.gov/15900596
26304929,PubMed,"Tiffen et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26304929
26307133,PubMed,"Wilson et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26307133
16960151,PubMed,"David et al., 2007",,2007,https://pubmed.ncbi.nlm.nih.gov/16960151
24088382,PubMed,"Li et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/24088382
22294718,PubMed,"Davies et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22294718
26837699,PubMed,"Nadeu et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26837699
26124496,PubMed,"Patel et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26124496
24588908,PubMed,"Thumar et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24588908
27276561,PubMed,"Papaemmanuil et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27276561
22658127,PubMed,"Topalian et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22658127
20696054,PubMed,"Jones et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20696054
21505136,PubMed,"Welch et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21505136
25802883,PubMed,"Sekulic et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25802883
26000489,PubMed,"Robinson et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26000489
25544636,PubMed,"Schwartz et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25544636
23569316,PubMed,"Castro et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23569316
24277854,PubMed,"Liu et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/24277854
27252418,PubMed,"Alves et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27252418
27181063,PubMed,"Griffith et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27181063
24240112,PubMed,"Pennington et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24240112
24504448,PubMed,"Turajlic et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24504448
20473330,PubMed,"Dean et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20473330
22383795,PubMed,"Leonard et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22383795
25524798,PubMed,"Finn et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25524798
27279227,PubMed,"Rodrik-Outmezguine et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27279227
26787751,PubMed,"Dolly et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26787751
27404270,PubMed,"Amaki-Takao et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27404270
23969938,PubMed,"Baker et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23969938
27137476,PubMed,"Gaidzik et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27137476
19874578,PubMed,"Finn et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19874578
16690963,PubMed,"Marzec et al., 2006",,2006,https://pubmed.ncbi.nlm.nih.gov/16690963
9788599,PubMed,"Starostik et al., 1998",,1998,https://pubmed.ncbi.nlm.nih.gov/9788599
22162573,PubMed,"Chi et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22162573
21716144,PubMed,"Tanizaki et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21716144
27433843,PubMed,"Zaretsky et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27433843
26072686,PubMed,"Menzies et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26072686
18003960,PubMed,"Jonker et al., 2007",,2007,https://pubmed.ncbi.nlm.nih.gov/18003960
26287849,PubMed,"Hyman et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26287849
26466010,PubMed,2015,,2015,https://pubmed.ncbi.nlm.nih.gov/26466010
27093365,PubMed,"Nghiem et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27093365
26352686,PubMed,"Tiacci et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26352686
26359985,PubMed,"Hugo et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26359985
24140933,PubMed,"Surriga et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/24140933
23802768,PubMed,"Jubb et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23802768
27288520,PubMed,"Metzeler et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27288520
22124213,PubMed,"Metzeler et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22124213
27325282,PubMed,"Pietrantonio et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27325282
27226433,PubMed,"Herling et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27226433
27460442,PubMed,"Brose et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27460442
26729184,PubMed,"Greig, 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26729184
26341751,PubMed,"Petrelli et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26341751
23329234,PubMed,"Fisher et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23329234
20354191,PubMed,"Michaud et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20354191
27502722,PubMed,"Pietrantonio et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27502722
27499916,PubMed,"Angelika Ihle et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27499916
26787234,PubMed,"Takeda et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26787234
21383288,PubMed,"Wagle et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21383288
25766722,PubMed,"Palma et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25766722
23658459,PubMed,"André et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23658459
27518686,PubMed,"Zhou et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27518686
21358673,PubMed,"Weigelt et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21358673
23674493,PubMed,"Weigelt et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23674493
23724867,PubMed,"Wolchok et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23724867
21189378,PubMed,"Klümpen et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21189378
18281551,PubMed,"Wei et al., 2008",,2008,https://pubmed.ncbi.nlm.nih.gov/18281551
19541609,PubMed,"Shackelford et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19541609
26027660,PubMed,"Xiao et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26027660
25982012,PubMed,"Subbiah et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25982012
27445490,PubMed,"Sun et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27445490
19706758,PubMed,"Liu et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19706758
24253377,PubMed,"Okazaki et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24253377
27020857,PubMed,"Herrera-Abreu et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27020857
24586741,PubMed,"Jardim et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24586741
18787170,PubMed,"Mao et al., 2008",,2008,https://pubmed.ncbi.nlm.nih.gov/18787170
27022066,PubMed,"Jones et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27022066
27414035,PubMed,"Li et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27414035
26732495,PubMed,"Li et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26732495
27568520,PubMed,"Xia et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/27568520
26061751,PubMed,"2015, N. Engl. J. Med.",,2015,https://pubmed.ncbi.nlm.nih.gov/26061751
22931316,PubMed,"Treon et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22931316
25294897,PubMed,"Lim et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25294897
27029710,PubMed,"Griffith et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27029710
12237773,PubMed,"Boulay et al., 2002",,2002,https://pubmed.ncbi.nlm.nih.gov/12237773
26428308,PubMed,"Tabouret et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26428308
25121551,PubMed,"Liu et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25121551
23904111,PubMed,"Wiestler et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23904111
26936505,PubMed,"Koschmann et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26936505
24496303,PubMed,"Tefferi et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24496303
27209210,PubMed,"Mignogna et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27209210
26845194,PubMed,"Shea et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26845194
27343442,PubMed,"Heist et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27343442
25924824,PubMed,"Tamotsu et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25924824
25502557,PubMed,"Rihani et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25502557
27172793,PubMed,"Hsieh et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27172793
27153245,PubMed,"Lee et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27153245
26207647,PubMed,"Jiang et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26207647
25544710,PubMed,"Qi et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25544710
27500726,PubMed,"Shen et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27500726
26324360,PubMed,"Grisham et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26324360
26314551,PubMed,"Ross et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26314551
24422672,PubMed,"Subbiah et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24422672
18509184,PubMed,"Yang et al., 2008",,2008,https://pubmed.ncbi.nlm.nih.gov/18509184
27304188,PubMed,"Belchis et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27304188
24112705,PubMed,"Wagenaar et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24112705
25515853,PubMed,"Hoogstraat et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25515853
23881929,PubMed,"Choueiri et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23881929
26740259,PubMed,"Harter et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26740259
25218906,PubMed,"Liu et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25218906
18951446,PubMed,"Plon et al., 2008",,2008,https://pubmed.ncbi.nlm.nih.gov/18951446
27313181,PubMed,"Rokutan et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27313181
25847936,PubMed,"Isakoff et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25847936
22586653,PubMed,"Bertotti et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/22586653
23348520,PubMed,"Martin et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23348520
27108243,PubMed,"Sartore-Bianchi et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27108243
25922291,PubMed,"Le et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25922291
25692060,PubMed,"Barth et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25692060
25636205,PubMed,"Groenendijk et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/25636205
25625803,PubMed,"Kasaian et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25625803
25303977,PubMed,"Pickering et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25303977
25186949,PubMed,"Crompton et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25186949
24997557,PubMed,"Sharman et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24997557
22810899,PubMed,"Johnson et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/22810899
27276402,PubMed,"Suzuki et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27276402
22203985,PubMed,"Xie et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22203985
17470858,PubMed,"Van Cutsem et al., 2007",,2007,https://pubmed.ncbi.nlm.nih.gov/17470858
14993230,PubMed,"Saltz et al., 2004",,2004,https://pubmed.ncbi.nlm.nih.gov/14993230
24670642,PubMed,"Sun et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24670642
27671675,PubMed,"Traer et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27671675
23793026,PubMed,"Martin et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23793026
27664533,PubMed,"Caparica et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/27664533
25232318,PubMed,"Palma et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25232318
24800185,PubMed,"Heidarpour et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24800185
27355533,PubMed,"Gotlib et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27355533
26464169,PubMed,"Jawhar et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26464169
27083334,PubMed,"Park et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27083334
27451907,PubMed,"Castel et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27451907
27718847,PubMed,"Reck et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27718847
26204491,PubMed,"Yang et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26204491
27663592,PubMed,"Au-Yeung et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/27663592
26124334,PubMed,"Otsuka et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26124334
12865922,PubMed,"Lim et al., 2003",,2003,https://pubmed.ncbi.nlm.nih.gov/12865922
28947956,PubMed,"Noeparast et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28947956
27391784,PubMed,"Kawano et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27391784
23620515,PubMed,"Knutson et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23620515
27470558,PubMed,"Gao et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27470558
26359368,PubMed,"Garcia-Rendueles et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26359368
24373973,PubMed,"Patel et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24373973
26621817,PubMed,"Cheng et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26621817
26674738,PubMed,"Sun et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26674738
27044931,PubMed,"Choudhury et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27044931
20818844,PubMed,"Flaherty et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20818844
22663011,PubMed,"Flaherty et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22663011
26422378,PubMed,"Yuan et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26422378
3163261,PubMed,"Turc-Carel et al., 1988",,1988,https://pubmed.ncbi.nlm.nih.gov/3163261
9741544,PubMed,"Park et al., 1998",,1998,https://pubmed.ncbi.nlm.nih.gov/9741544
16258512,PubMed,"Bridge et al., 2006",,2006,https://pubmed.ncbi.nlm.nih.gov/16258512
27819322,PubMed,"Wu et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27819322
26693073,PubMed,"Nikas et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26693073
16088935,PubMed,"Teugels et al., 2005",,2005,https://pubmed.ncbi.nlm.nih.gov/16088935
26108461,PubMed,"Beebe-Dimmer et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26108461
21177507,PubMed,"Bennett et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/21177507
17085664,PubMed,"Balak et al., 2006",,2006,https://pubmed.ncbi.nlm.nih.gov/17085664
21172893,PubMed,"Burris et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21172893
26715889,PubMed,"Gao et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26715889
23480694,PubMed,"Egan et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23480694
22238366,PubMed,"Gozgit et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22238366
20165957,PubMed,"Qin et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20165957
26979979,PubMed,"Jelsig et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26979979
26182309,PubMed,"Maddocks et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26182309
19366796,PubMed,"McDermott et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19366796
21862407,PubMed,"Gelmon et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21862407
24456122,PubMed,"Srinivas et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24456122
24407160,PubMed,"Sadovnik et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24407160
8637704,PubMed,"Panagopoulos et al., 1996",,1996,https://pubmed.ncbi.nlm.nih.gov/8637704
26773740,PubMed,"Klughammer et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26773740
20871596,PubMed,"Filippakopoulos et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20871596
10383129,PubMed,"Griffin et al., 1999",,1999,https://pubmed.ncbi.nlm.nih.gov/10383129
24098545,PubMed,"Lum et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/24098545
1568170,PubMed,"Sreekantaiah et al., 1992",,1992,https://pubmed.ncbi.nlm.nih.gov/1568170
25111426,PubMed,"Geurts-Giele et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25111426
26313268,PubMed,"Goey et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26313268
23988873,PubMed,"Caudle et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23988873
26173738,PubMed,"van IJzendoorn et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26173738
21584898,PubMed,"Errani et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21584898
26051236,PubMed,"Yang et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26051236
10408776,PubMed,"Gallou et al., 1999",,1999,https://pubmed.ncbi.nlm.nih.gov/10408776
8956040,PubMed,"Zbar et al., 1996",,1996,https://pubmed.ncbi.nlm.nih.gov/8956040
17024664,PubMed,"Ong et al., 2007",,2007,https://pubmed.ncbi.nlm.nih.gov/17024664
27626483,PubMed,"Zhang et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27626483
25658984,PubMed,"Chalmers et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25658984
23652803,PubMed,"Radtke et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23652803
15555571,PubMed,"Dahlén et al., 2004",,2004,https://pubmed.ncbi.nlm.nih.gov/15555571
26689995,PubMed,"Umelo et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26689995
24122810,PubMed,"Arai et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24122810
16307009,PubMed,"Chim et al., 2006",,2006,https://pubmed.ncbi.nlm.nih.gov/16307009
26629066,PubMed,"Wang et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26629066
23800680,PubMed,"Jiang et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23800680
7987306,PubMed,"Crossey et al., 1994",,1994,https://pubmed.ncbi.nlm.nih.gov/7987306
