candidate_id,pmid,predicate,intervention,direction,sibling_drug_count,evidence_record_ids
GCA-ad4d0cff97ff28ee726f49e7,26787751,associated_with_sensitivity_to,APITOLISIB,Sensitivity/Response,1,evidence:1549
GCA-2d38f253e3ce12c34e47072f,26787751,associated_with_sensitivity_to,APITOLISIB,Sensitivity/Response,1,evidence:1550
GCA-3190af3cd3051b87fcce2012,27404270,associated_with_resistance_to,PANITUMUMAB,Resistance,2,evidence:1554
GCA-47b581df64b4c6cc054f7300,27404270,associated_with_resistance_to,CETUXIMAB,Resistance,2,evidence:1554
GCA-a620bbe9ce39602546235682,23969938,associated_with_sensitivity_to,SORAFENIB,Sensitivity/Response,1,evidence:1555
GCA-21d7c7fa30ab281ef7d7ea2d,23969938,associated_with_resistance_to,SORAFENIB,Resistance,1,evidence:1556
GCA-2c2b78b585f345e90231dddd,23969938,associated_with_resistance_to,SORAFENIB,Resistance,1,evidence:1557
GCA-c64c6e7aaf6e25ad04d8fd98,23898052,associated_with_sensitivity_to,PALBOCICLIB,Sensitivity/Response,1,evidence:1560
GCA-4c50e80f05d0d475355cf073,19874578,associated_with_sensitivity_to,TRASTUZUMAB,Sensitivity/Response,2,evidence:1561
GCA-00ff114c5a836ab8e08d40b5,19874578,associated_with_sensitivity_to,PALBOCICLIB,Sensitivity/Response,2,evidence:1561
GCA-d25341e07729caaa03551452,19874578,associated_with_sensitivity_to,PALBOCICLIB,Sensitivity/Response,1,evidence:1562
GCA-4d641748b8814aa2b6847174,16690963,associated_with_sensitivity_to,PALBOCICLIB,Sensitivity/Response,1,evidence:1563
GCA-bc9777302cfd515f4ac429f3,22162573,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:1565
GCA-cc906a4c35308564a499fd92,21716144,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:1566
GCA-5080d9ce8a7781cb3db77699,27433843,associated_with_resistance_to,PEMBROLIZUMAB,Resistance,1,evidence:1567
GCA-8a1842078249c34e6fd3ec97,27433843,associated_with_resistance_to,PEMBROLIZUMAB,Resistance,1,evidence:1568
GCA-f4131114037881bfb5adbbec,27433843,associated_with_resistance_to,PEMBROLIZUMAB,Resistance,1,evidence:1569
GCA-1931994303d54de7e7f73eec,26072686,associated_with_sensitivity_to,TRAMETINIB,Sensitivity/Response,1,evidence:1570
GCA-c7137060a0ed6d95691e3ede,26072686,associated_with_sensitivity_to,TRAMETINIB,Sensitivity/Response,1,evidence:1571
GCA-f6aa1c201d879693940959d0,18003960,associated_with_sensitivity_to,CETUXIMAB,Sensitivity/Response,1,evidence:1572
GCA-ec68b58ac3c1433f0e556627,26287849,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,1,evidence:1574
GCA-cfada1bd57f1b7403076ee7b,26287849,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,1,evidence:1575
GCA-bc6f0d2e5caae539b884e879,26287849,associated_with_resistance_to,VEMURAFENIB,Resistance,1,evidence:1576
GCA-b8d437997423e779cba089a5,26466010,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:1577
GCA-911d9f3530dc72ad6fc0eadf,27093365,associated_with_sensitivity_to,PEMBROLIZUMAB,Sensitivity/Response,1,evidence:1578
GCA-fd35ee014744a11e50cdfc70,26352686,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,1,evidence:1579
GCA-83e77132e16895d57b8a367b,26352686,associated_with_resistance_to,VEMURAFENIB,Resistance,1,evidence:1580
GCA-fc0aca271ceddcc4ef2b0d07,26359985,associated_with_resistance_to,VEMURAFENIB,Resistance,1,evidence:1581
GCA-dde70e68f8500f988784ae86,24140933,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:1583
GCA-3b7cd7c1a23dfb96177f9f28,23802768,associated_with_resistance_to,VEMURAFENIB,Resistance,1,evidence:1584
GCA-f9fd2b511452fe4be657eae9,22124213,associated_with_sensitivity_to,DECITABINE,Sensitivity/Response,1,evidence:1587
GCA-e4d5e35e04dc19850ca271af,27325282,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,2,evidence:1588
GCA-19fb7e8bdf6c9710bc274f0e,27325282,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,2,evidence:1588
GCA-73f4d3042fa4b8e9e8f25b28,27325282,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,2,evidence:1589
GCA-e2a594fb1b081ad72a14c4ac,27325282,associated_with_sensitivity_to,PANITUMUMAB,Sensitivity/Response,2,evidence:1589
GCA-54fbafc03e0bf9603499dcc5,27460442,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,1,evidence:1591
GCA-ea88651a246c075ce244d281,26729184,associated_with_sensitivity_to,OSIMERTINIB,Sensitivity/Response,1,evidence:1592
GCA-9f0e9389150851589fa8bb2f,20354191,associated_with_resistance_to,PALBOCICLIB,Resistance,1,evidence:1595
GCA-484fc105d0e99439c06e0944,27499916,associated_with_sensitivity_to,VORINOSTAT,Sensitivity/Response,1,evidence:1597
GCA-1cb399f97adfce285d19c180,26287849,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,2,evidence:1598
GCA-88b1cedbe3f976a069050824,26287849,associated_with_sensitivity_to,CETUXIMAB,Sensitivity/Response,2,evidence:1598
GCA-f752a22b1220f7df1ba24e2e,21278246,associated_with_sensitivity_to,PALBOCICLIB,Sensitivity/Response,1,evidence:1599
GCA-aef1bff17036b876438603f5,25002028,associated_with_sensitivity_to,RIBOCICLIB,Sensitivity/Response,2,evidence:1600
GCA-a9f2965904f0a5cec73c4ed1,25002028,associated_with_sensitivity_to,PHOSPHATIDYLINOSITIDE 3-KINASE INHIBITOR,Sensitivity/Response,2,evidence:1600
GCA-08da86ba215d881349ed7be8,21383288,associated_with_resistance_to,VEMURAFENIB,Resistance,1,evidence:1602
GCA-a5d911b3467fe6854fde5bbb,25766722,associated_with_sensitivity_to,PAZOPANIB HYDROCHLORIDE,Sensitivity/Response,1,evidence:1603
GCA-26050671f3c065067ebced4f,23658459,associated_with_sensitivity_to,DOVITINIB,Sensitivity/Response,1,evidence:1604
GCA-53533481b1553de9f7a10e83,23658459,associated_with_sensitivity_to,DOVITINIB,Sensitivity/Response,1,evidence:1605
GCA-7649dbd50bc215dc0dc7fc48,23658459,associated_with_sensitivity_to,DOVITINIB,Sensitivity/Response,1,evidence:1606
GCA-d201c70031f29ac6cfdd7069,25002028,associated_with_sensitivity_to,PHOSPHATIDYLINOSITIDE 3-KINASE INHIBITOR,Sensitivity/Response,2,evidence:1607
GCA-6dd799a814f438500ea0c2e1,25002028,associated_with_sensitivity_to,PALBOCICLIB,Sensitivity/Response,2,evidence:1607
GCA-f36c2eea430be294fb72c689,27518686,associated_with_sensitivity_to,RUXOLITINIB PHOSPHATE,Sensitivity/Response,1,evidence:1608
GCA-e6c6b0d36a9d51e307e93c99,25002028,associated_with_resistance_to,ALPELISIB,Resistance,1,evidence:1609
GCA-e3f58a3a84294ce15923b8fc,21358673,associated_with_sensitivity_to,MTOR KINASE INHIBITOR PP242,Sensitivity/Response,2,evidence:1610
GCA-8b3598906d815169bfa4fd36,21358673,associated_with_sensitivity_to,EVEROLIMUS,Sensitivity/Response,2,evidence:1610
GCA-36a19afca09c0dd5a657220f,21358673,associated_with_sensitivity_to,EVEROLIMUS,Sensitivity/Response,2,evidence:1611
GCA-d2540666f288ee30a30107c5,21358673,associated_with_sensitivity_to,MTOR KINASE INHIBITOR PP242,Sensitivity/Response,2,evidence:1611
GCA-39ac3a66a511d9aadbf10332,21358673,associated_with_sensitivity_to,MTOR KINASE INHIBITOR PP242,Sensitivity/Response,1,evidence:1612
GCA-d57e77e1106a7a1463a882a8,21358673,associated_with_sensitivity_to,MTOR KINASE INHIBITOR PP242,Sensitivity/Response,1,evidence:1613
GCA-7f71a90ce91f8b6d60ee98ff,23674493,associated_with_sensitivity_to,TEMSIROLIMUS,Sensitivity/Response,1,evidence:1614
GCA-6e978a021728a9e7e1e177df,23724867,associated_with_sensitivity_to,IPILIMUMAB,Sensitivity/Response,2,evidence:1615
GCA-003ca9889b3d8906d4674f37,23724867,associated_with_sensitivity_to,NIVOLUMAB,Sensitivity/Response,2,evidence:1615
GCA-6008eb66b36ec31d192ce341,23674493,associated_with_sensitivity_to,PICTILISIB,Sensitivity/Response,1,evidence:1616
GCA-0b38f545690b52c59c1ea8b7,21189378,associated_with_sensitivity_to,EVEROLIMUS,Sensitivity/Response,1,evidence:1617
GCA-1713344f5d6dfc9db8c3647d,18281551,associated_with_sensitivity_to,SIROLIMUS,Sensitivity/Response,1,evidence:1618
GCA-290f23b9ba792b8c8bd1a13a,19541609,associated_with_sensitivity_to,SIROLIMUS,Sensitivity/Response,1,evidence:1619
GCA-6595a8afab820e0a30ece94e,26027660,associated_with_sensitivity_to,EVEROLIMUS,Sensitivity/Response,2,evidence:1620
GCA-69b4f6790dee0eedbe6f47d2,26027660,associated_with_sensitivity_to,SIROLIMUS,Sensitivity/Response,2,evidence:1620
GCA-bdb82f369747c7ee3d60c9ab,25982012,associated_with_sensitivity_to,VANDETANIB,Sensitivity/Response,2,evidence:1621
GCA-14e471f00f86b84d650c68ae,25982012,associated_with_sensitivity_to,EVEROLIMUS,Sensitivity/Response,2,evidence:1621
GCA-9811ef12a8aaefc4809dac8c,25982012,associated_with_sensitivity_to,EVEROLIMUS,Sensitivity/Response,2,evidence:1622
GCA-e7e45b6eccba75ad4ffdde58,25982012,associated_with_sensitivity_to,VANDETANIB,Sensitivity/Response,2,evidence:1622
GCA-5f2c4fc98ce46a694e094f13,27445490,associated_with_sensitivity_to,FULVESTRANT,Sensitivity/Response,2,evidence:1623
GCA-85f56c40a7ad8b890f3fd37a,27445490,associated_with_sensitivity_to,EVEROLIMUS,Sensitivity/Response,2,evidence:1623
GCA-fae494d758819a8f6695b73a,27445490,associated_with_resistance_to,FULVESTRANT,Resistance,2,evidence:1624
GCA-743682d31af78c92a63b09b1,27445490,associated_with_resistance_to,EVEROLIMUS,Resistance,2,evidence:1624
GCA-0fb766de2840e84fc9a54c1b,19706758,associated_with_sensitivity_to,PERIFOSINE,Sensitivity/Response,2,evidence:1625
GCA-a56c8417800aa96861a476e6,19706758,associated_with_sensitivity_to,TEMSIROLIMUS,Sensitivity/Response,2,evidence:1625
GCA-a5327cce3aea10b320404020,19706758,associated_with_sensitivity_to,TEMSIROLIMUS,Sensitivity/Response,2,evidence:1626
GCA-bdf38da4837ebdc2a35ebfbf,19706758,associated_with_sensitivity_to,PERIFOSINE,Sensitivity/Response,2,evidence:1626
GCA-73208a349b89775d19480669,19706758,associated_with_sensitivity_to,PERIFOSINE,Sensitivity/Response,2,evidence:1627
GCA-f7e64eb9f5cf222790991644,19706758,associated_with_sensitivity_to,TEMSIROLIMUS,Sensitivity/Response,2,evidence:1627
GCA-4b7ddbbaa57d0ae2ec6b4fc5,24253377,associated_with_sensitivity_to,EVEROLIMUS,Sensitivity/Response,1,evidence:1628
GCA-72af3f5cdbd9cae67d3cd456,27020857,associated_with_resistance_to,PALBOCICLIB,Resistance,1,evidence:1629
GCA-33d2b6154f5174a590338df4,27020857,associated_with_resistance_to,PALBOCICLIB,Resistance,1,evidence:1630
GCA-e8bd4bc2858e5041f954719b,24586741,associated_with_sensitivity_to,MTOR INHIBITOR,Sensitivity/Response,1,evidence:1631
GCA-b47e65b9da272c5d3720f004,18787170,associated_with_sensitivity_to,SIROLIMUS,Sensitivity/Response,1,evidence:1632
GCA-2c7152549341a70b86ac2623,27022066,associated_with_sensitivity_to,IRBESARTAN,Sensitivity/Response,1,evidence:1633
GCA-2be467d9ef0c44f477ad0033,27022066,associated_with_sensitivity_to,IRBESARTAN,Sensitivity/Response,1,evidence:1634
GCA-e3d2bb24bf78eeb58fb44384,22931316,associated_with_sensitivity_to,IRAK-1/4 INHIBITOR,Sensitivity/Response,1,evidence:1641
GCA-2d1bfebd6fc0fe0beb384992,25294897,associated_with_sensitivity_to,REFAMETINIB,Sensitivity/Response,2,evidence:1642
GCA-09e5f475e19785067e9ec788,25294897,associated_with_sensitivity_to,SORAFENIB,Sensitivity/Response,2,evidence:1642
GCA-b301ac4097d9ebe9093bb338,12237773,associated_with_resistance_to,FLUOROURACIL,Resistance,1,evidence:1644
GCA-6d750f94f51ccb3712999233,23904111,associated_with_sensitivity_to,TEMOZOLOMIDE,Sensitivity/Response,1,evidence:1647
GCA-55305be4e91299717597ae6c,27209210,associated_with_resistance_to,PLATINUM COMPOUND,Resistance,1,evidence:1650
GCA-2f0ec0ee083275bd8ebeed8c,26845194,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:1651
GCA-15277d715ca6ccf737f213e4,27343442,associated_with_resistance_to,CRIZOTINIB,Resistance,1,evidence:1652
GCA-0606deaba7d81106528a18a0,25924824,associated_with_sensitivity_to,CISPLATIN,Sensitivity/Response,2,evidence:1653
GCA-25a2d1a10ae3db29a4f513cf,25924824,associated_with_sensitivity_to,FLUOROURACIL,Sensitivity/Response,2,evidence:1653
GCA-ea8d6516a5c6a64c1af298af,27500726,associated_with_resistance_to,VEMURAFENIB,Resistance,1,evidence:1659
GCA-ee702b5d8a920f215b4f0914,27500726,associated_with_resistance_to,VEMURAFENIB,Resistance,1,evidence:1660
GCA-dba6942a9152ebda8d527c55,26324360,associated_with_sensitivity_to,SELUMETINIB SULFATE,Sensitivity/Response,1,evidence:1661
GCA-5e7cf2f5be59ba209d608f5b,26324360,associated_with_sensitivity_to,MITOGEN-ACTIVATED PROTEIN KINASE KINASE INHIBITOR,Sensitivity/Response,1,evidence:1662
GCA-2600c2b762ab5bcc75ec95df,26314551,associated_with_sensitivity_to,TRAMETINIB,Sensitivity/Response,1,evidence:1663
GCA-01c31bce301445aeb09d6055,24422672,associated_with_sensitivity_to,TEMSIROLIMUS,Sensitivity/Response,2,evidence:1664
GCA-3a791b95f16769c82feaaca4,24422672,associated_with_sensitivity_to,SORAFENIB,Sensitivity/Response,2,evidence:1664
GCA-f0ce527b7b02d1c949da65f3,18509184,associated_with_sensitivity_to,GEFITINIB,Sensitivity/Response,1,evidence:1665
GCA-9cf072309786f2d51f0dcdb9,18509184,associated_with_sensitivity_to,GEFITINIB,Sensitivity/Response,1,evidence:1666
GCA-f91c085a090f55c4e86eccbb,27304188,associated_with_resistance_to,ERLOTINIB,Resistance,2,evidence:1667
GCA-b86479cfb195d9e1a75a0fe8,27304188,associated_with_resistance_to,GEFITINIB,Resistance,2,evidence:1667
GCA-423a0f2d6f4db6aa9ad67d69,24112705,associated_with_resistance_to,VEMURAFENIB,Resistance,1,evidence:1668
GCA-3fce5105d9e0bb13a298e243,25515853,associated_with_resistance_to,VEMURAFENIB,Resistance,1,evidence:1669
GCA-d858f2128c6ee42639ed109e,27304188,associated_with_resistance_to,ERLOTINIB,Resistance,2,evidence:1670
GCA-8b9af7dbea8ff93532e967e4,27304188,associated_with_resistance_to,GEFITINIB,Resistance,2,evidence:1670
GCA-9c354909496b40425f442b26,23881929,associated_with_sensitivity_to,PAZOPANIB HYDROCHLORIDE,Sensitivity/Response,1,evidence:1672
GCA-a58c5d7c58cbfcb6f478689e,23881929,associated_with_sensitivity_to,PAZOPANIB HYDROCHLORIDE,Sensitivity/Response,1,evidence:1673
GCA-8aaa6ce30371f94c85301858,23881929,associated_with_sensitivity_to,PAZOPANIB HYDROCHLORIDE,Sensitivity/Response,1,evidence:1674
GCA-39f66d73013a49d7f5bed58a,25218906,associated_with_sensitivity_to,CEDIRANIB,Sensitivity/Response,2,evidence:1677
GCA-325609529f81f118866c2b7d,25218906,associated_with_sensitivity_to,OLAPARIB,Sensitivity/Response,2,evidence:1677
GCA-c927a8d8a6d2496d3622a502,25218906,associated_with_sensitivity_to,OLAPARIB,Sensitivity/Response,2,evidence:1678
GCA-d264acf94c4aebafa8696b22,25218906,associated_with_sensitivity_to,CEDIRANIB,Sensitivity/Response,2,evidence:1678
GCA-1835d1587ad0a8b82f933c26,25847936,associated_with_sensitivity_to,CARBOPLATIN,Sensitivity/Response,2,evidence:1684
GCA-91d4b69fca25e8e201c37324,25847936,associated_with_sensitivity_to,CISPLATIN,Sensitivity/Response,2,evidence:1684
GCA-38f7bc301d657468d59e8f28,25847936,associated_with_sensitivity_to,CISPLATIN,Sensitivity/Response,2,evidence:1685
GCA-2270002c71e3108553ab3a70,25847936,associated_with_sensitivity_to,CARBOPLATIN,Sensitivity/Response,2,evidence:1685
GCA-06cc9122e43c0dc659ae50eb,22586653,associated_with_resistance_to,CETUXIMAB,Resistance,1,evidence:1686
GCA-93cae5a273dc11d21f878fea,22586653,associated_with_resistance_to,CETUXIMAB,Resistance,1,evidence:1687
GCA-f779178988099f4aa96bcc4c,23348520,associated_with_resistance_to,PANITUMUMAB,Resistance,2,evidence:1688
GCA-995d0272bde3f723b2ecf4f0,23348520,associated_with_resistance_to,CETUXIMAB,Resistance,2,evidence:1688
GCA-ba1f9a0bfc0357da93b85d5d,27108243,associated_with_sensitivity_to,LAPATINIB,Sensitivity/Response,2,evidence:1689
GCA-e4ee5cefd3fcc02da2b1ab87,27108243,associated_with_sensitivity_to,TRASTUZUMAB,Sensitivity/Response,2,evidence:1689
GCA-2eb17edf208d61c235e961f0,25922291,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:1690
GCA-f35af858a9808497036cea65,25922291,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:1691
GCA-eab1871d726eb189aa9ea984,25922291,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:1692
GCA-764adac20552f20154b95db0,25692060,associated_with_sensitivity_to,TRASTUZUMAB,Sensitivity/Response,1,evidence:1693
GCA-09116afe8f8b149fdaa74914,25636205,associated_with_sensitivity_to,PLATINUM COMPOUND,Sensitivity/Response,1,evidence:1694
GCA-15918ac702330e2a08c03b18,24997557,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,1,evidence:1698
GCA-0366667c487237ed05a02d2f,24997557,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,1,evidence:1699
GCA-aa751fc074e7710eda4f9114,22586653,associated_with_resistance_to,CETUXIMAB,Resistance,1,evidence:1702
GCA-b7ec084cb9f66bea44540f97,22586653,associated_with_resistance_to,CETUXIMAB,Resistance,1,evidence:1703
GCA-2801bc51d94cd4144dc948b8,22586653,associated_with_resistance_to,CETUXIMAB,Resistance,1,evidence:1704
GCA-eb44c4952e12ef6e440d25e8,22586653,associated_with_resistance_to,CETUXIMAB,Resistance,1,evidence:1705
GCA-c532e6ad66687863f41e1858,27276402,associated_with_sensitivity_to,JQ1,Sensitivity/Response,2,evidence:1706
GCA-94138eed3d85c429043d96a6,27276402,associated_with_sensitivity_to,I-BET151,Sensitivity/Response,2,evidence:1706
GCA-1888e4bb1390702d4c676323,22203985,associated_with_sensitivity_to,MET TYROSINE KINASE INHIBITOR SGX523,Sensitivity/Response,1,evidence:1707
GCA-5cbd052fdbc9b2defe691ccd,17470858,associated_with_sensitivity_to,PANITUMUMAB,Sensitivity/Response,1,evidence:1708
GCA-caef0c583b4f17ac15990c87,14993230,associated_with_sensitivity_to,CETUXIMAB,Sensitivity/Response,1,evidence:1709
GCA-eab430b8f807d0af1561eca3,24670642,associated_with_resistance_to,VEMURAFENIB,Resistance,1,evidence:1710
GCA-6a94dc5b5381252fe92fb383,27671675,associated_with_resistance_to,QUIZARTINIB,Resistance,1,evidence:1711
GCA-273b7481471034e6b95d388a,27664533,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:1713
GCA-e0144f45ffb7ebf8d87362cd,25232318,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:1714
GCA-5d5592cb33be1c9231eee62e,25232318,associated_with_resistance_to,CRIZOTINIB,Resistance,1,evidence:1715
GCA-c723814699bff8d250828466,24550739,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,1,evidence:1724
GCA-3845e0b03bac1e078f6feed5,27355533,associated_with_sensitivity_to,MIDOSTAURIN,Sensitivity/Response,1,evidence:1725
GCA-fe3f29b6a1f995cfc7222667,24185512,associated_with_resistance_to,AROMATASE INHIBITOR,Resistance,1,evidence:1727
GCA-fdd69ccacd8f24f4bfcb86ec,27083334,associated_with_sensitivity_to,AFATINIB,Sensitivity/Response,1,evidence:1728
GCA-e5744f1c87d0d14515f432bd,27451907,associated_with_resistance_to,ALPELISIB,Resistance,1,evidence:1729
GCA-74ab98a4a932ba104df263e6,27451907,associated_with_resistance_to,ALPELISIB,Resistance,1,evidence:1730
GCA-01b5347832fdcd3765ca3d65,27451907,associated_with_sensitivity_to,ALPELISIB,Sensitivity/Response,1,evidence:1731
GCA-af0236d65e4953ca2233a55c,27718847,associated_with_sensitivity_to,PEMBROLIZUMAB,Sensitivity/Response,1,evidence:1733
GCA-34a969fafc43cfe83a1ff5c4,26204491,associated_with_sensitivity_to,CDK INHIBITOR SNS-032,Sensitivity/Response,1,evidence:1734
GCA-6e7f11a242881059e1a772bc,27663592,associated_with_sensitivity_to,AKT INHIBITOR MK2206,Sensitivity/Response,2,evidence:1735
GCA-51c6ec3bf6af2a9a8d8e50c6,27663592,associated_with_sensitivity_to,DINACICLIB,Sensitivity/Response,2,evidence:1735
GCA-484596e65e89005df8833ec3,26124334,associated_with_sensitivity_to,GEFITINIB,Sensitivity/Response,2,evidence:1736
GCA-74ac384a69f454e8435f5f12,26124334,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,2,evidence:1736
GCA-8c93cea33d093fd2752a57e8,28947956,associated_with_sensitivity_to,DABRAFENIB,Sensitivity/Response,2,evidence:1738
GCA-1067aaf32352eeb0a020004c,28947956,associated_with_sensitivity_to,TRAMETINIB,Sensitivity/Response,2,evidence:1738
GCA-668096104a498aea56099cfb,27391784,associated_with_sensitivity_to,TAZEMETOSTAT,Sensitivity/Response,1,evidence:1739
GCA-36dcd8aa7e80f5b785e0986a,23620515,associated_with_sensitivity_to,TAZEMETOSTAT,Sensitivity/Response,1,evidence:1740
GCA-41af9b101b2214826ff890cd,26359368,associated_with_sensitivity_to,SELUMETINIB SULFATE,Sensitivity/Response,1,evidence:1742
GCA-5f06af9205bb41f5253c20fc,27044931,associated_with_sensitivity_to,AFATINIB,Sensitivity/Response,1,evidence:1746
GCA-2dc66521ccb4144bd89f4d9b,27044931,associated_with_sensitivity_to,AFATINIB,Sensitivity/Response,1,evidence:1747
GCA-47642d74861a2f73c83bfaba,27044931,associated_with_sensitivity_to,AFATINIB,Sensitivity/Response,1,evidence:1748
GCA-0a0af42d27d5ae32451aa131,20818844,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,1,evidence:1749
GCA-13d9b8d649dba58f9e48916c,22663011,associated_with_sensitivity_to,TRAMETINIB,Sensitivity/Response,1,evidence:1750
