kind,group_key,size,candidate_ids
semantic,"[""associated_with_sensitivity_to"", [""Variant:499"", ""fusion"", null, ""Variant""], [""Drug:rxcui:1727454"", ""alectinib hydrochloride"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [], [""fusion""], [[""Variant:499"", ""fusion"", null, ""Variant""]], [[""Drug:rxcui:1727454"", ""alectinib hydrochloride"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",8,GCA-d6f7f981065cd0606cbd3a0f|GCA-c1d8c52484ab825e963c639c|GCA-dd8f390d4b128e10444bf72c|GCA-1365872be9129ad461f5b7f0|GCA-38db1987bab19ccc6be1aaae|GCA-120b3f75c25778fc12bae632|GCA-37b7abb8aeba61936062614a|GCA-cca73f74a753d7f70d0ba42a
semantic,"[""associated_with_resistance_to"", [""Variant:527"", ""i1171"", null, ""Variant""], [""Drug:rxcui:1727454"", ""alectinib hydrochloride"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""alk""], [""i1171""], [[""Gene:238"", ""alk"", null, ""Gene""], [""Variant:527"", ""i1171"", null, ""Variant""]], [[""Drug:rxcui:1727454"", ""alectinib hydrochloride"", null, ""Drug""]], [], ""resistance"", """,2,GCA-fafb99258ac2460700e7b9ae|GCA-807ed690549d23fae37c5150
semantic,"[""associated_with_sensitivity_to"", [""Variant:527"", ""i1171"", null, ""Variant""], [""Drug:rxcui:1535457"", ""ceritinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""alk""], [""i1171""], [[""Gene:238"", ""alk"", null, ""Gene""], [""Variant:527"", ""i1171"", null, ""Variant""]], [[""Drug:rxcui:1535457"", ""ceritinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null",3,GCA-64c23997bd4423b0fb4f7eb7|GCA-84b9503581711970b384f970|GCA-e683b26783643dc4634806aa
semantic,"[""associated_with_resistance_to"", [""Variant:5"", ""fusion"", null, ""Variant""], [""Drug:rxcui:1727454"", ""alectinib hydrochloride"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [], [""fusion""], [[""Variant:5"", ""fusion"", null, ""Variant""]], [[""Drug:rxcui:1727454"", ""alectinib hydrochloride"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-13a7c6b7fb2362ac8171f17a|GCA-0fb8c70109ea63f5ad50b26e
semantic,"[""associated_with_sensitivity_to"", [""Variant:5"", ""fusion"", null, ""Variant""], [""Drug:rxcui:1535457"", ""ceritinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [], [""fusion""], [[""Variant:5"", ""fusion"", null, ""Variant""]], [[""Drug:rxcui:1535457"", ""ceritinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-3df3417c24c6cec6592b4901|GCA-56e6307b3e6f808f40e76207
semantic,"[""associated_with_sensitivity_to"", [""Variant:535"", ""fusion"", null, ""Variant""], [""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""], [[""Disease:127"", ""b-lymphoblastic leukemia/lymphoma, bcr-abl1–like"", ""DOID:80650"", null], [""disease:label:B-lymphoblastic Leukemia/lymphoma, BCR-ABL1–like"", ""b-lymphoblastic leukemia/lymphoma, bcr-abl1–like"", ""DOID:80650.0"", null]], [], [""fusion""], [[""Variant:535"", ""fusion"", null, ""Variant""]], [[""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""]], [], ""sensitivity/response""",3,GCA-3799b7b1b52b4134da0c5143|GCA-c549ebcb2c88e710d36e1e09|GCA-c4d7bef31319f729fa098e50
semantic,"[""associated_with_sensitivity_to"", [""Variant:107"", ""h1047r"", null, ""Variant""], [""Drug:ncit:C74072"", ""dactolisib"", null, ""Drug""], [[""Disease:120"", ""head and neck cancer"", ""DOID:11934"", null], [""disease:label:Head And Neck Cancer"", ""head and neck cancer"", ""DOID:11934.0"", null]], [""pik3ca""], [""h1047r""], [[""Gene:5290"", ""pik3ca"", null, ""Gene""], [""Variant:107"", ""h1047r"", null, ""Variant""]], [[""Drug:ncit:C74072"", ""dactolisib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",3,GCA-d0824a0111bb88a4aca59b7c|GCA-721eaa6a9c2a77d77c589f09|GCA-f7b2382ba60d24aac2a8715e
semantic,"[""associated_with_sensitivity_to"", [""Variant:553"", ""amplification"", null, ""Variant""], [""Drug:rxcui:1601374"", ""palbociclib"", null, ""Drug""], [[""Disease:131"", ""liposarcoma"", ""DOID:3382"", null], [""disease:label:Liposarcoma"", ""liposarcoma"", ""DOID:3382.0"", null]], [""cdk4""], [""amplification""], [[""Gene:1019"", ""cdk4"", null, ""Gene""], [""Variant:553"", ""amplification"", null, ""Variant""]], [[""Drug:rxcui:1601374"", ""palbociclib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-741b33550dfc4a063ce08995|GCA-7e280eaab05f30ab60794c7d
semantic,"[""associated_with_resistance_to"", [""Variant:214"", ""loss"", null, ""Variant""], [""Drug:fda:TRASTUZUMAB"", ""trastuzumab"", null, ""Drug""], [[""Disease:71"", ""her2-receptor positive breast cancer"", ""DOID:60079"", null], [""disease:label:Her2-receptor Positive Breast Cancer"", ""her2-receptor positive breast cancer"", ""DOID:60079.0"", null]], [""pten""], [""loss""], [[""Gene:5728"", ""pten"", null, ""Gene""], [""Variant:214"", ""loss"", null, ""Variant""]], [[""Drug:fda:TRASTUZUMAB"", ""trastuzumab"", null, ""Drug""]], [], ""resistance",6,GCA-d4fc9dd329fd6b2de9afdfb5|GCA-2e0fdd396aeaf1c6b25e8c68|GCA-ea3198bd84dd3351800ecf3b|GCA-f125d9ac3a2b0bfd0be11dca|GCA-5227fd2195268713d2b6aa67|GCA-cec0f8db6ab67b71bf8bb274
semantic,"[""associated_with_resistance_to"", [""Variant:311"", ""mutation"", null, ""Variant""], [""Drug:fda:TRASTUZUMAB"", ""trastuzumab"", null, ""Drug""], [[""Disease:71"", ""her2-receptor positive breast cancer"", ""DOID:60079"", null], [""disease:label:Her2-receptor Positive Breast Cancer"", ""her2-receptor positive breast cancer"", ""DOID:60079.0"", null]], [""pik3ca""], [""mutation""], [[""Gene:5290"", ""pik3ca"", null, ""Gene""], [""Variant:311"", ""mutation"", null, ""Variant""]], [[""Drug:fda:TRASTUZUMAB"", ""trastuzumab"", null, ""Drug""]],",2,GCA-bdebb2004513d4ab2f14de81|GCA-f22c7fd49317dd0439748b61
semantic,"[""associated_with_sensitivity_to"", [""Variant:34"", ""t790m"", null, ""Variant""], [""Drug:rxcui:1721560"", ""osimertinib"", null, ""Drug""], [[""Disease:17"", ""lung adenocarcinoma"", ""DOID:3910"", null], [""disease:label:Lung Adenocarcinoma"", ""lung adenocarcinoma"", ""DOID:3910.0"", null]], [""egfr""], [""t790m""], [[""Gene:1956"", ""egfr"", null, ""Gene""], [""Variant:34"", ""t790m"", null, ""Variant""]], [[""Drug:rxcui:1721560"", ""osimertinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-6cbb6a33930cb895b51b0818|GCA-aed711bee8d978fc130c66d5
semantic,"[""associated_with_sensitivity_to"", [""Variant:12"", ""v600e"", null, ""Variant""], [""Drug:rxcui:1147220"", ""vemurafenib"", null, ""Drug""], [[""Disease:7"", ""melanoma"", ""DOID:1909"", null], [""disease:label:Melanoma"", ""melanoma"", ""DOID:1909.0"", null]], [""braf""], [""v600e""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:12"", ""v600e"", null, ""Variant""]], [[""Drug:rxcui:1147220"", ""vemurafenib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",6,GCA-eb248c546f59e42077078ac2|GCA-32495db6d7112b16549e2315|GCA-0a0af42d27d5ae32451aa131|GCA-781eab0fe499e27e755013a2|GCA-9978bc2bb6122eaa95f4085e|GCA-57a33affd4378bdc0c6cc502
semantic,"[""associated_with_sensitivity_to"", [""Variant:563"", ""v600k"", null, ""Variant""], [""Drug:rxcui:1147220"", ""vemurafenib"", null, ""Drug""], [[""Disease:7"", ""melanoma"", ""DOID:1909"", null], [""disease:label:Melanoma"", ""melanoma"", ""DOID:1909.0"", null]], [""braf""], [""v600k""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:563"", ""v600k"", null, ""Variant""]], [[""Drug:rxcui:1147220"", ""vemurafenib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",3,GCA-3d23cac0ccf6b714123d5296|GCA-1f511d2aec23a75c02f4ea69|GCA-c1a22fc1eaf4b481111d78a2
semantic,"[""associated_with_sensitivity_to"", [""Variant:12"", ""v600e"", null, ""Variant""], [""Drug:rxcui:318341"", ""cetuximab"", null, ""Drug""], [[""Disease:10"", ""colorectal cancer"", ""DOID:9256"", null], [""disease:label:Colorectal Cancer"", ""colorectal cancer"", ""DOID:9256.0"", null]], [""braf""], [""v600e""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:12"", ""v600e"", null, ""Variant""]], [[""Drug:rxcui:318341"", ""cetuximab"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",6,GCA-5334f743d4b342a010771a6c|GCA-ac07e3d85de09fc0e035817e|GCA-43fe2aa8e9bc38fb9184e976|GCA-9b9c339d1745b663e259a628|GCA-5b2bf80d9a27b76851e742c9|GCA-ddd847d36bdfaeac7d82a568
semantic,"[""associated_with_sensitivity_to"", [""Variant:12"", ""v600e"", null, ""Variant""], [""Drug:rxcui:1147220"", ""vemurafenib"", null, ""Drug""], [[""Disease:68"", ""skin melanoma"", ""DOID:8923"", null], [""disease:label:Skin Melanoma"", ""skin melanoma"", ""DOID:8923.0"", null]], [""braf""], [""v600e""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:12"", ""v600e"", null, ""Variant""]], [[""Drug:rxcui:1147220"", ""vemurafenib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-83515ab059e4d3d52d620669|GCA-80b07ea61557d1209aa9a888
semantic,"[""associated_with_sensitivity_to"", [""Variant:12"", ""v600e"", null, ""Variant""], [""Drug:rxcui:1147220"", ""vemurafenib"", null, ""Drug""], [[""Disease:16"", ""papillary thyroid carcinoma"", ""DOID:3969"", null], [""disease:label:Papillary Thyroid Carcinoma"", ""papillary thyroid carcinoma"", ""DOID:3969.0"", null]], [""braf""], [""v600e""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:12"", ""v600e"", null, ""Variant""]], [[""Drug:rxcui:1147220"", ""vemurafenib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",3,GCA-6118930b695380936d2449ce|GCA-54fbafc03e0bf9603499dcc5|GCA-03ab79389cabe92e1ef84bbe
semantic,"[""associated_with_sensitivity_to"", [""Variant:17"", ""v600"", null, ""Variant""], [""Drug:rxcui:1147220"", ""vemurafenib"", null, ""Drug""], [[""Disease:7"", ""melanoma"", ""DOID:1909"", null], [""disease:label:Melanoma"", ""melanoma"", ""DOID:1909.0"", null]], [""braf""], [""v600""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:17"", ""v600"", null, ""Variant""]], [[""Drug:rxcui:1147220"", ""vemurafenib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",4,GCA-8b6a020fc8cb7507ae60a85c|GCA-542607498ea6b41690096b0c|GCA-60592224b3c9b5b73e162d55|GCA-e35b41e0943cd7438d7019fb
semantic,"[""associated_with_sensitivity_to"", [""Variant:17"", ""v600"", null, ""Variant""], [""Drug:rxcui:1722365"", ""cobimetinib"", null, ""Drug""], [[""Disease:7"", ""melanoma"", ""DOID:1909"", null], [""disease:label:Melanoma"", ""melanoma"", ""DOID:1909.0"", null]], [""braf""], [""v600""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:17"", ""v600"", null, ""Variant""]], [[""Drug:rxcui:1722365"", ""cobimetinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",4,GCA-bad1be5257f98a6f65034fea|GCA-8f1112779fdc6bf5858cc125|GCA-bbd777142889a1bc05841a7a|GCA-917e71b3f0c4683b04542e5b
semantic,"[""associated_with_sensitivity_to"", [""Variant:574"", ""fusion"", null, ""Variant""], [""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""], [[""Disease:136"", ""myeloid and lymphoid neoplasms with eosinophilia and abnormalities of pdgfra, pdgfrb, and fgfr1"", ""DOID:80164"", null], [""disease:label:Myeloid And Lymphoid Neoplasms With Eosinophilia And Abnormalities Of PDGFRA, PDGFRB, And FGFR1"", ""myeloid and lymphoid neoplasms with eosinophilia and abnormalities of pdgfra, pdgfrb, and fgfr1"", ""DOID:80164.0"", null]]",3,GCA-d8cf60800ccd5a8ac2bde63e|GCA-6f651143f75ada0fe9263235|GCA-173b31ab18a1bdc9544f50cc
semantic,"[""associated_with_resistance_to"", [""Variant:577"", ""t674i"", null, ""Variant""], [""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""], [[""Disease:136"", ""myeloid and lymphoid neoplasms with eosinophilia and abnormalities of pdgfra, pdgfrb, and fgfr1"", ""DOID:80164"", null], [""disease:label:Myeloid And Lymphoid Neoplasms With Eosinophilia And Abnormalities Of PDGFRA, PDGFRB, And FGFR1"", ""myeloid and lymphoid neoplasms with eosinophilia and abnormalities of pdgfra, pdgfrb, and fgfr1"", ""DOID:80164.0"", null]], ",2,GCA-be0de2394925d26478dcfbfb|GCA-1e9864037b853df14f0cab49
semantic,"[""associated_with_resistance_to"", [""Variant:104"", ""e545k"", null, ""Variant""], [""Drug:fda:TRASTUZUMAB"", ""trastuzumab"", null, ""Drug""], [[""Disease:71"", ""her2-receptor positive breast cancer"", ""DOID:60079"", null], [""disease:label:Her2-receptor Positive Breast Cancer"", ""her2-receptor positive breast cancer"", ""DOID:60079.0"", null]], [""pik3ca""], [""e545k""], [[""Gene:5290"", ""pik3ca"", null, ""Gene""], [""Variant:104"", ""e545k"", null, ""Variant""]], [[""Drug:fda:TRASTUZUMAB"", ""trastuzumab"", null, ""Drug""]], [], ""res",4,GCA-b92476634ef1b7ebd36e8860|GCA-b62b289990b13972398e6b78|GCA-0529097b9dc1155683f54d0e|GCA-76944328f83cc7b66273afcf
semantic,"[""associated_with_sensitivity_to"", [""Variant:583"", ""l597q"", null, ""Variant""], [""Drug:fda:TRAMETINIB"", ""trametinib"", null, ""Drug""], [[""Disease:68"", ""skin melanoma"", ""DOID:8923"", null], [""disease:label:Skin Melanoma"", ""skin melanoma"", ""DOID:8923.0"", null]], [""braf""], [""l597q""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:583"", ""l597q"", null, ""Variant""]], [[""Drug:fda:TRAMETINIB"", ""trametinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-c93fb20c5f238eddef31982c|GCA-7f7473135f66a11432ea61e7
semantic,"[""associated_with_resistance_to"", [""Variant:587"", ""mutation"", null, ""Variant""], [""Drug:rxcui:1147220"", ""vemurafenib"", null, ""Drug""], [[""Disease:68"", ""skin melanoma"", ""DOID:8923"", null], [""disease:label:Skin Melanoma"", ""skin melanoma"", ""DOID:8923.0"", null]], [""nf1""], [""mutation""], [[""Gene:4763"", ""nf1"", null, ""Gene""], [""Variant:587"", ""mutation"", null, ""Variant""]], [[""Drug:rxcui:1147220"", ""vemurafenib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-8d85f4b2856b7a147f40e761|GCA-db19b3e6554a12ed475828a5
semantic,"[""associated_with_sensitivity_to"", [""Variant:208"", ""mutation"", null, ""Variant""], [""Drug:rxcui:2049122"", ""binimetinib"", null, ""Drug""], [[""Disease:68"", ""skin melanoma"", ""DOID:8923"", null], [""disease:label:Skin Melanoma"", ""skin melanoma"", ""DOID:8923.0"", null]], [""nras""], [""mutation""], [[""Gene:4893"", ""nras"", null, ""Gene""], [""Variant:208"", ""mutation"", null, ""Variant""]], [[""Drug:rxcui:2049122"", ""binimetinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",3,GCA-161d873b3108bc4b83c503fe|GCA-ff8701e6c8a2b5183925b904|GCA-3a46c71c0175b5fd8560bba3
semantic,"[""associated_with_sensitivity_to"", [""Variant:311"", ""mutation"", null, ""Variant""], [""Drug:rxcui:2669967"", ""capivasertib"", null, ""Drug""], [[""Disease:13"", ""cancer"", ""DOID:162"", null], [""disease:label:Cancer"", ""cancer"", ""DOID:162.0"", null]], [""pik3ca""], [""mutation""], [[""Gene:5290"", ""pik3ca"", null, ""Gene""], [""Variant:311"", ""mutation"", null, ""Variant""]], [[""Drug:rxcui:2669967"", ""capivasertib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-aa82924d1a144e27165b4f79|GCA-aeb1be11416ce4004dea92c0
semantic,"[""associated_with_sensitivity_to"", [""Variant:107"", ""h1047r"", null, ""Variant""], [""Drug:rxcui:2669967"", ""capivasertib"", null, ""Drug""], [[""Disease:71"", ""her2-receptor positive breast cancer"", ""DOID:60079"", null], [""disease:label:Her2-receptor Positive Breast Cancer"", ""her2-receptor positive breast cancer"", ""DOID:60079.0"", null]], [""pik3ca""], [""h1047r""], [[""Gene:5290"", ""pik3ca"", null, ""Gene""], [""Variant:107"", ""h1047r"", null, ""Variant""]], [[""Drug:rxcui:2669967"", ""capivasertib"", null, ""Drug""]], [], ""s",2,GCA-41ceaefea3781f0cc4938694|GCA-42f4e7e47fee8b830384f5e0
semantic,"[""associated_with_sensitivity_to"", [""Variant:185"", ""mutation"", null, ""Variant""], [""Drug:ncit:C1450"", ""platinum compound"", null, ""Drug""], [[""Disease:41"", ""ovarian carcinoma"", ""DOID:4001"", null], [""disease:label:Ovarian Carcinoma"", ""ovarian carcinoma"", ""DOID:4001.0"", null]], [""brca1""], [""mutation""], [[""Gene:672"", ""brca1"", null, ""Gene""], [""Variant:185"", ""mutation"", null, ""Variant""]], [[""Drug:ncit:C1450"", ""platinum compound"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-f2e203b5c36017d3beed84d6|GCA-45c7a6ae8abc9f7fc1e3b1cd
semantic,"[""associated_with_sensitivity_to"", [""Variant:186"", ""mutation"", null, ""Variant""], [""Drug:ncit:C1450"", ""platinum compound"", null, ""Drug""], [[""Disease:41"", ""ovarian carcinoma"", ""DOID:4001"", null], [""disease:label:Ovarian Carcinoma"", ""ovarian carcinoma"", ""DOID:4001.0"", null]], [""brca2""], [""mutation""], [[""Gene:675"", ""brca2"", null, ""Gene""], [""Variant:186"", ""mutation"", null, ""Variant""]], [[""Drug:ncit:C1450"", ""platinum compound"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-5191b4ee735e1f5b2170e80d|GCA-1ffd5cd3ac9c0ee03b402e0a
semantic,"[""associated_with_sensitivity_to"", [""Variant:20"", ""overexpression"", null, ""Variant""], [""Drug:rxcui:1601374"", ""palbociclib"", null, ""Drug""], [[""Disease:34"", ""mantle cell lymphoma"", ""DOID:50746"", null], [""disease:label:Mantle Cell Lymphoma"", ""mantle cell lymphoma"", ""DOID:50746.0"", null]], [""ccnd1""], [""overexpression""], [[""Gene:595"", ""ccnd1"", null, ""Gene""], [""Variant:20"", ""overexpression"", null, ""Variant""]], [[""Drug:rxcui:1601374"", ""palbociclib"", null, ""Drug""]], [], ""sensitivity/response"", ""predicti",2,GCA-ff977cf86e93f09142577f67|GCA-4d641748b8814aa2b6847174
semantic,"[""associated_with_resistance_to"", [""Variant:611"", ""d594g"", null, ""Variant""], [""Drug:rxcui:318341"", ""cetuximab"", null, ""Drug""], [[""Disease:10"", ""colorectal cancer"", ""DOID:9256"", null], [""disease:label:Colorectal Cancer"", ""colorectal cancer"", ""DOID:9256.0"", null]], [""braf""], [""d594g""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:611"", ""d594g"", null, ""Variant""]], [[""Drug:rxcui:318341"", ""cetuximab"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",3,GCA-47b581df64b4c6cc054f7300|GCA-2aae0a634c21184d7cdecf19|GCA-415336a03bfe1894a119686f
semantic,"[""associated_with_sensitivity_to"", [""Variant:354"", ""expression"", null, ""Variant""], [""Drug:rxcui:318341"", ""cetuximab"", null, ""Drug""], [[""Disease:10"", ""colorectal cancer"", ""DOID:9256"", null], [""disease:label:Colorectal Cancer"", ""colorectal cancer"", ""DOID:9256.0"", null]], [""egfr""], [""expression""], [[""Gene:1956"", ""egfr"", null, ""Gene""], [""Variant:354"", ""expression"", null, ""Variant""]], [[""Drug:rxcui:318341"", ""cetuximab"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-f6aa1c201d879693940959d0|GCA-caef0c583b4f17ac15990c87
semantic,"[""associated_with_resistance_to"", [""Variant:621"", ""overexpression"", null, ""Variant""], [""Drug:rxcui:1147220"", ""vemurafenib"", null, ""Drug""], [[""Disease:68"", ""skin melanoma"", ""DOID:8923"", null], [""disease:label:Skin Melanoma"", ""skin melanoma"", ""DOID:8923.0"", null]], [""met""], [""overexpression""], [[""Gene:4233"", ""met"", null, ""Gene""], [""Variant:621"", ""overexpression"", null, ""Variant""]], [[""Drug:rxcui:1147220"", ""vemurafenib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-fc0aca271ceddcc4ef2b0d07|GCA-3b7cd7c1a23dfb96177f9f28
semantic,"[""associated_with_sensitivity_to"", [""Variant:17"", ""v600"", null, ""Variant""], [""Drug:rxcui:1147220"", ""vemurafenib"", null, ""Drug""], [[""Disease:10"", ""colorectal cancer"", ""DOID:9256"", null], [""disease:label:Colorectal Cancer"", ""colorectal cancer"", ""DOID:9256.0"", null]], [""braf""], [""v600""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:17"", ""v600"", null, ""Variant""]], [[""Drug:rxcui:1147220"", ""vemurafenib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-1cb399f97adfce285d19c180|GCA-b5019470908e603453d1e20f
